"fitted_probability","false_positive_rate","true_positive_rate"
0.910578448683461,0.0329815303430079,0.137946428571429
0.910443832905773,0.0329815303430079,0.138392857142857
0.910335256391284,0.0343007915567282,0.138392857142857
0.910269378379877,0.0343007915567282,0.138839285714286
0.910251708820914,0.0343007915567282,0.139285714285714
0.910233017033001,0.0343007915567282,0.139732142857143
0.910198208359482,0.0356200527704486,0.139732142857143
0.910104652128587,0.0356200527704486,0.140178571428571
0.910086244706305,0.0369393139841689,0.140178571428571
0.910059236298936,0.0369393139841689,0.140625
0.909962587437878,0.0369393139841689,0.141071428571429
0.909772834913796,0.0369393139841689,0.141517857142857
0.909745654070361,0.0369393139841689,0.141964285714286
0.909684368962543,0.0369393139841689,0.142410714285714
0.909642229401764,0.0369393139841689,0.142857142857143
0.909480766816948,0.0369393139841689,0.143303571428571
0.909408903017735,0.0369393139841689,0.14375
0.909166775393009,0.0369393139841689,0.144196428571429
0.909143016180706,0.0369393139841689,0.144642857142857
0.909060159699889,0.0369393139841689,0.145089285714286
0.909044183827693,0.0369393139841689,0.145535714285714
0.909035886954067,0.0382585751978892,0.145535714285714
0.909022332602763,0.0382585751978892,0.145982142857143
0.908968892873273,0.0382585751978892,0.146428571428571
0.908812010476009,0.0382585751978892,0.146875
0.908790380959568,0.0382585751978892,0.147321428571429
0.908681631865362,0.0382585751978892,0.147767857142857
0.908627867998045,0.0382585751978892,0.148214285714286
0.908599101515664,0.0382585751978892,0.148660714285714
0.908598066035534,0.0382585751978892,0.149107142857143
0.908583719715675,0.0382585751978892,0.149553571428571
0.908530330192341,0.0382585751978892,0.15
0.908479465915056,0.0382585751978892,0.150446428571429
0.908468411596012,0.0382585751978892,0.150892857142857
0.908466657414714,0.0382585751978892,0.151339285714286
0.908440446947252,0.0382585751978892,0.151785714285714
0.908393987186171,0.0382585751978892,0.152232142857143
0.908254205200574,0.0382585751978892,0.152678571428571
0.908187532042929,0.0382585751978892,0.153125
0.908117774028591,0.0395778364116095,0.153125
0.907948697335919,0.0395778364116095,0.153571428571429
0.907942669998837,0.0395778364116095,0.154017857142857
0.907859062863919,0.0395778364116095,0.154464285714286
0.907823216228732,0.0395778364116095,0.154910714285714
0.907799274201185,0.0395778364116095,0.155357142857143
0.907685966453014,0.0395778364116095,0.155803571428571
0.907680069092919,0.0395778364116095,0.15625
0.907638856011356,0.0408970976253298,0.15625
0.907592067717251,0.0408970976253298,0.156696428571429
0.907469378394916,0.0408970976253298,0.157142857142857
0.907383370589546,0.0408970976253298,0.157589285714286
0.907342038577943,0.0408970976253298,0.158482142857143
0.907324569808547,0.0408970976253298,0.158928571428571
0.907300690005495,0.0408970976253298,0.159375
0.907259324867247,0.0408970976253298,0.159821428571429
0.907183538045224,0.0408970976253298,0.160267857142857
0.907047211956307,0.0408970976253298,0.160714285714286
0.906886898486871,0.0408970976253298,0.161160714285714
0.906600797350369,0.0408970976253298,0.161607142857143
0.906528190696018,0.0422163588390501,0.161607142857143
0.906507021898514,0.0435356200527705,0.161607142857143
0.906506849149276,0.0435356200527705,0.162053571428571
0.906278136944004,0.0435356200527705,0.1625
0.906241674067782,0.0435356200527705,0.162946428571429
0.906176440029343,0.0435356200527705,0.163392857142857
0.906173615094014,0.0435356200527705,0.163839285714286
0.906064009733664,0.0435356200527705,0.164285714285714
0.906015925443914,0.0435356200527705,0.164732142857143
0.905908698767794,0.0435356200527705,0.165178571428571
0.905693142233996,0.0448548812664908,0.165178571428571
0.90567257426211,0.0448548812664908,0.165625
0.905670844116214,0.0448548812664908,0.166071428571429
0.90559750347562,0.0448548812664908,0.166517857142857
0.905568352907149,0.0448548812664908,0.166964285714286
0.905357896762363,0.0448548812664908,0.167410714285714
0.905218484895982,0.0448548812664908,0.167857142857143
0.905038005846751,0.0448548812664908,0.168303571428571
0.905004780522959,0.0461741424802111,0.168303571428571
0.904911847146977,0.0461741424802111,0.16875
0.904716552308611,0.0461741424802111,0.169196428571429
0.904614798665115,0.0461741424802111,0.169642857142857
0.904589615020391,0.0461741424802111,0.170089285714286
0.904565473938823,0.0461741424802111,0.170535714285714
0.90449618704294,0.0461741424802111,0.170982142857143
0.904401871229462,0.0461741424802111,0.171428571428571
0.904391982389447,0.0461741424802111,0.171875
0.904366263736509,0.0461741424802111,0.172321428571429
0.904346151290537,0.0461741424802111,0.172767857142857
0.904331571086492,0.0461741424802111,0.173214285714286
0.904319821468917,0.0461741424802111,0.173660714285714
0.904253728381611,0.0461741424802111,0.174107142857143
0.904235970085059,0.0461741424802111,0.174553571428571
0.904116019519891,0.0461741424802111,0.175
0.903998593435319,0.0461741424802111,0.175446428571429
0.903963689874839,0.0461741424802111,0.175892857142857
0.903937496253941,0.0474934036939314,0.175892857142857
0.903928495670156,0.0474934036939314,0.176339285714286
0.90385354523181,0.0474934036939314,0.176785714285714
0.903808540453728,0.0474934036939314,0.177232142857143
0.903805159874603,0.0474934036939314,0.177678571428571
0.903734325517829,0.0474934036939314,0.178125
