"model_id","price_usd","price_support_region","predicted_probability","ci95_lower","ci95_upper","link_estimate","link_standard_error"
"PRICE_SPLINE_DF4_SENSITIVITY",66.6558291457286,"SPARSE_TAIL",0.734677298330828,0.594683090515019,0.839378310001019,1.01848452562473,0.324049391539513
"PRICE_SPLINE_DF4_SENSITIVITY",67.6583417085427,"SPARSE_TAIL",0.730804654973637,0.588155165461357,0.837680974877713,0.998708888436522,0.327743140584466
"PRICE_SPLINE_DF4_SENSITIVITY",68.6608542713568,"SPARSE_TAIL",0.726928460285929,0.581636480220859,0.835990594572293,0.97909425759269,0.331434319044833
"PRICE_SPLINE_DF4_SENSITIVITY",69.6633668341708,"SPARSE_TAIL",0.723049613672665,0.575130033250669,0.834307160989208,0.959639462344826,0.33512170072035
"PRICE_SPLINE_DF4_SENSITIVITY",70.6658793969849,"SPARSE_TAIL",0.719168989638107,0.568638725193269,0.832630661988667,0.940343262556203,0.338804145525948
"PRICE_SPLINE_DF4_SENSITIVITY",71.668391959799,"SPARSE_TAIL",0.715287438398426,0.562165357780791,0.830961081998547,0.921204358104892,0.342480594424777
"PRICE_SPLINE_DF4_SENSITIVITY",72.6709045226131,"SPARSE_TAIL",0.711405786452566,0.555712632999665,0.829298402543915,0.902221397315226,0.346150064592011
"PRICE_SPLINE_DF4_SENSITIVITY",73.6734170854271,"SPARSE_TAIL",0.707524837116778,0.549283152507755,0.827642602704877,0.883392984519795,0.349811644811419
"PRICE_SPLINE_DF4_SENSITIVITY",74.6759296482412,"SPARSE_TAIL",0.703645371027536,0.542879417295356,0.82599365951209,0.864717686842585,0.353464491103752
"PRICE_SPLINE_DF4_SENSITIVITY",75.6784422110553,"SPARSE_TAIL",0.699768146616958,0.536503827580759,0.824351548288068,0.846194040283879,0.357107822583675
"PRICE_SPLINE_DF4_SENSITIVITY",76.6809547738693,"SPARSE_TAIL",0.695893900564328,0.530158682930509,0.822716242941379,0.827820555178583,0.360740917540155
"PRICE_SPLINE_DF4_SENSITIVITY",77.6834673366834,"SPARSE_TAIL",0.692023348226853,0.523846182593986,0.821087716219915,0.809595721091877,0.364363109733911
"PRICE_SPLINE_DF4_SENSITIVITY",78.6859798994975,"SPARSE_TAIL",0.688157184052388,0.517568426041539,0.8194659399286,0.791518011209155,0.367973784904519
