"model_id","price_usd","price_grid_index","price_support_region","predicted_probability","ci95_lower","ci95_upper","link_estimate","link_standard_error"
"NONLINEAR_PRICE_DF3_PRIMARY",51.6181407035176,52,"SPARSE_TAIL",0.78856189179676,0.688322732195613,0.862980351234658,1.31627857335445,0.267346245357319
"NONLINEAR_PRICE_DF3_PRIMARY",52.6206532663317,53,"SPARSE_TAIL",0.785228957478622,0.682504700881698,0.861463540160357,1.29640279864028,0.270972528246378
"NONLINEAR_PRICE_DF3_PRIMARY",53.6231658291457,54,"SPARSE_TAIL",0.781885516408383,0.676660810092126,0.859954037670545,1.27668825233933,0.27460709690237
"NONLINEAR_PRICE_DF3_PRIMARY",54.6256783919598,55,"SPARSE_TAIL",0.778532622538239,0.670794468492394,0.858451853580133,1.25713559619228,0.278247502635023
"NONLINEAR_PRICE_DF3_PRIMARY",55.6281909547739,56,"SPARSE_TAIL",0.775171285714708,0.66490899346616,0.856956984252868,1.23774517631058,0.281891482463597
"NONLINEAR_PRICE_DF3_PRIMARY",56.6307035175879,57,"SPARSE_TAIL",0.771802474538733,0.65900761136506,0.855469414961841,1.21851706164888,0.285536947654197
"NONLINEAR_PRICE_DF3_PRIMARY",57.633216080402,58,"SPARSE_TAIL",0.768427118926108,0.653093457749171,0.853989121880901,1.19945107795764,0.289181972617011
"NONLINEAR_PRICE_DF3_PRIMARY",58.6357286432161,59,"SPARSE_TAIL",0.765046112406556,0.647169577635398,0.852516073763172,1.18054683778226,0.292824784232135
"NONLINEAR_PRICE_DF3_PRIMARY",59.6382412060302,60,"SPARSE_TAIL",0.761660314194354,0.641238925768269,0.851050233354383,1.16180376699851,0.296463751650065
"NONLINEAR_PRICE_DF3_PRIMARY",60.6407537688442,61,"SPARSE_TAIL",0.758270551058816,0.635304366925249,0.84959155858153,1.14322112830766,0.300097376594998
"NONLINEAR_PRICE_DF3_PRIMARY",61.6432663316583,62,"SPARSE_TAIL",0.754877619019069,0.629368676266572,0.848140003551241,1.12479804205898,0.303724284185072
"NONLINEAR_PRICE_DF3_PRIMARY",62.6457788944724,63,"SPARSE_TAIL",0.751482284884241,0.62343453973781,0.846695519386996,1.10653350471886,0.30734321427279
"NONLINEAR_PRICE_DF3_PRIMARY",63.6482914572864,64,"SPARSE_TAIL",0.748085287657361,0.617504554531756,0.845258054929954,1.08842640526502,0.310953013300553
"NONLINEAR_PRICE_DF3_PRIMARY",64.6508040201005,65,"SPARSE_TAIL",0.74468733981888,0.611581229614786,0.843827557324347,1.07047553974808,0.314552626660085
"NONLINEAR_PRICE_DF3_PRIMARY",65.6533165829146,66,"SPARSE_TAIL",0.741289128503637,0.60566698632154,0.842403972505243,1.05267962423306,0.318141091539925
"NONLINEAR_PRICE_DF3_PRIMARY",66.6558291457286,67,"SPARSE_TAIL",0.737891316583341,0.599764159020666,0.84098724560376,1.03503730630616,0.321717530242043
"NONLINEAR_PRICE_DF3_PRIMARY",67.6583417085427,68,"SPARSE_TAIL",0.734494543665105,0.593874995853274,0.83957732128252,1.01754717530992,0.325281143946461
"NONLINEAR_PRICE_DF3_PRIMARY",68.6608542713568,69,"SPARSE_TAIL",0.731099427015244,0.588001659544867,0.838174144012197,1.00020777144976,0.328831206901508
"NONLINEAR_PRICE_DF3_PRIMARY",69.6633668341708,70,"SPARSE_TAIL",0.727706562416435,0.582146228290661,0.83677765829834,0.983017593897765,0.332367061016667
"NONLINEAR_PRICE_DF3_PRIMARY",70.6658793969849,71,"SPARSE_TAIL",0.724316524965313,0.576310696713489,0.835387808866293,0.965975108004556,0.335888110834856
"NONLINEAR_PRICE_DF3_PRIMARY",71.668391959799,72,"SPARSE_TAIL",0.720929869816765,0.570496976892822,0.834004540810799,0.949078751717216,0.339393818861212
"NONLINEAR_PRICE_DF3_PRIMARY",72.6709045226131,73,"SPARSE_TAIL",0.7175471328804,0.564706899462886,0.832627799715907,0.932326941289599,0.342883701225975
"NONLINEAR_PRICE_DF3_PRIMARY",73.6734170854271,74,"SPARSE_TAIL",0.714168831474039,0.558942214777353,0.83125753174993,0.915718076361558,0.34635732365978
"NONLINEAR_PRICE_DF3_PRIMARY",74.6759296482412,75,"SPARSE_TAIL",0.710795464938516,0.553204594137664,0.829893683739481,0.899250544474837,0.349814297760558
"NONLINEAR_PRICE_DF3_PRIMARY",75.6784422110553,76,"SPARSE_TAIL",0.707427515217558,0.547495631081699,0.828536203226003,0.882922725085707,0.353254277532176
"NONLINEAR_PRICE_DF3_PRIMARY",76.6809547738693,77,"SPARSE_TAIL",0.704065447406095,0.541816842729196,0.827185038507672,0.866732993127705,0.356676956175993
"NONLINEAR_PRICE_DF3_PRIMARY",77.6834673366834,78,"SPARSE_TAIL",0.700709710269969,0.536169671180106,0.825840138669144,0.850679722171915,0.360082063117524
"NONLINEAR_PRICE_DF3_PRIMARY",78.6859798994975,79,"SPARSE_TAIL",0.697360736739674,0.530555484961876,0.824501453601189,0.834761287227003,0.363469361251471
"NONLINEAR_PRICE_DF3_PRIMARY",79.6884924623115,80,"SPARSE_TAIL",0.694018944380466,0.524975580521515,0.823168934011997,0.818976067216622,0.366838644389409
"NONLINEAR_PRICE_DF3_PRIMARY",80.6910050251256,81,"SPARSE_TAIL",0.690684735840911,0.519431183758212,0.821842531431611,0.803322447167706,0.37018973489541
"NONLINEAR_PRICE_DF3_PRIMARY",81.6935175879397,82,"SPARSE_TAIL",0.687358499281742,0.513923451592231,0.820522198210755,0.787798820139628,0.37352248149589
"NONLINEAR_PRICE_DF3_PRIMARY",82.6960301507538,83,"SPARSE_TAIL",0.684040608786652,0.508453473565773,0.819207887515115,0.772403588920949,0.376836757250854
"NONLINEAR_PRICE_DF3_PRIMARY",83.6985427135678,84,"SPARSE_TAIL",0.680731424756509,0.503022273471542,0.817899553315944,0.757135167517682,0.380132457674662
"NONLINEAR_PRICE_DF3_PRIMARY",84.7010552763819,85,"SPARSE_TAIL",0.677431294288291,0.497630811004762,0.816597150377774,0.741991982454497,0.383409498995211
"NONLINEAR_PRICE_DF3_PRIMARY",85.703567839196,86,"SPARSE_TAIL",0.674140551539935,0.49227998343451,0.815300634243826,0.726972473908055,0.386667816541282
"NONLINEAR_PRICE_DF3_PRIMARY",86.70608040201,87,"SPARSE_TAIL",0.670859518082123,0.486970627290277,0.814009961219681,0.712075096689639,0.389907363248521
"NONLINEAR_PRICE_DF3_PRIMARY",87.7085929648241,88,"SPARSE_TAIL",0.667588503237965,0.481703520059819,0.812725088355629,0.697298321092548,0.393128108275208
"NONLINEAR_PRICE_DF3_PRIMARY",88.7111055276382,89,"SPARSE_TAIL",0.664327804411411,0.47647938189448,0.81144597342808,0.682640633618072,0.396330035719653
"NONLINEAR_PRICE_DF3_PRIMARY",89.7136180904523,90,"SPARSE_TAIL",0.661077707405152,0.471298877318299,0.81017257492033,0.66810053759252,0.399513143431642
"NONLINEAR_PRICE_DF3_PRIMARY",90.7161306532663,91,"SPARSE_TAIL",0.657838486728675,0.466162616937387,0.808904852002951,0.653676553686459,0.402677441910935
"NONLINEAR_PRICE_DF3_PRIMARY",91.7186432160804,92,"SPARSE_TAIL",0.654610405897107,0.461071159146229,0.807642764514001,0.639367220346268,0.405822953286333
"NONLINEAR_PRICE_DF3_PRIMARY",92.7211557788945,93,"SPARSE_TAIL",0.651393717721371,0.4560250118277,0.806386272939228,0.625171094147,0.408949710369342
"NONLINEAR_PRICE_DF3_PRIMARY",93.7236683417085,94,"SPARSE_TAIL",0.64818866459016,0.451024634043821,0.805135338392416,0.611086750074786,0.412057755776875
"NONLINEAR_PRICE_DF3_PRIMARY",94.7261809045226,95,"SPARSE_TAIL",0.644995478744177,0.446070437714403,0.803889922595973,0.597112781746045,0.415147141117908
"NONLINEAR_PRICE_DF3_PRIMARY",95.7286934673367,96,"SPARSE_TAIL",0.641814382543038,0.441162789280946,0.802649987861857,0.583247801570188,0.418217926239338
"NONLINEAR_PRICE_DF3_PRIMARY",96.7312060301507,97,"SPARSE_TAIL",0.638645588725204,0.436302011353331,0.801415497072911,0.569490440861748,0.421270178526677
"NONLINEAR_PRICE_DF3_PRIMARY",97.7337185929648,98,"SPARSE_TAIL",0.63548930066128,0.43148838433702,0.800186413664659,0.555839349907329,0.424303972255568
"NONLINEAR_PRICE_DF3_PRIMARY",98.7362311557789,99,"SPARSE_TAIL",0.632345712600963,0.426722148038672,0.798962701607604,0.542293197992247,0.427319387990356
"NONLINEAR_PRICE_DF3_PRIMARY",99.738743718593,100,"SPARSE_TAIL",0.62921500991393,0.42200350324824,0.797744325390061,0.528850673391217,0.4303165120263
"NONLINEAR_PRICE_DF3_PRIMARY",100.741256281407,101,"SPARSE_TAIL",0.626097369324905,0.417332613295809,0.796531250001535,0.515510483327083,0.433295435872212
"NONLINEAR_PRICE_DF3_PRIMARY",101.743768844221,102,"SPARSE_TAIL",0.622992959143127,0.412709605581594,0.795323440916672,0.502271353901135,0.436256255770595
"NONLINEAR_PRICE_DF3_PRIMARY",102.746281407035,103,"SPARSE_TAIL",0.619901939486438,0.408134573077677,0.794120864079776,0.489132029998257,0.439199072252545
"NONLINEAR_PRICE_DF3_PRIMARY",103.748793969849,104,"SPARSE_TAIL",0.616824462500172,0.403607575800219,0.792923485889897,0.476091275169807,0.442123989724906
"NONLINEAR_PRICE_DF3_PRIMARY",104.751306532663,105,"SPARSE_TAIL",0.613760672571013,0.399128642251057,0.791731273186488,0.463147871496889,0.445031116087333
"NONLINEAR_PRICE_DF3_PRIMARY",105.753819095477,106,"SPARSE_TAIL",0.610710706536003,0.394697770827712,0.790544193235621,0.450300619436363,0.447920562377126
"NONLINEAR_PRICE_DF3_PRIMARY",106.756331658291,107,"SPARSE_TAIL",0.607674693886823,0.390314931200983,0.789362213716755,0.437548337651759,0.450792442439833
"NONLINEAR_PRICE_DF3_PRIMARY",107.758844221106,108,"SPARSE_TAIL",0.604652756969504,0.385980065659466,0.788185302710037,0.424889862831035,0.453646872623766
"NONLINEAR_PRICE_DF3_PRIMARY",108.76135678392,109,"SPARSE_TAIL",0.601645011179684,0.381693090420401,0.787013428684138,0.412324049492934,0.456483971496734
"NONLINEAR_PRICE_DF3_PRIMARY",109.763869346734,110,"SPARSE_TAIL",0.598651565153532,0.377453896906428,0.785846560484586,0.399849769783501,0.459303859583413
"NONLINEAR_PRICE_DF3_PRIMARY",110.766381909548,111,"SPARSE_TAIL",0.59567252095445,0.373262352987918,0.784684667322603,0.387465913264211,0.462106659121866
"NONLINEAR_PRICE_DF3_PRIMARY",111.768894472362,112,"SPARSE_TAIL",0.592707974255659,0.369118304190647,0.783527718764408,0.375171386692987,0.464892493837883
"NONLINEAR_PRICE_DF3_PRIMARY",112.771407035176,113,"SPARSE_TAIL",0.589758014518765,0.365021574868692,0.78237568472099,0.362965113799258,0.467661488735862
"NONLINEAR_PRICE_DF3_PRIMARY",113.77391959799,114,"SPARSE_TAIL",0.58682272516839,0.360971969342519,0.781228535438319,0.350846035054125,0.470413769905072
"NONLINEAR_PRICE_DF3_PRIMARY",114.776432160804,115,"SPARSE_TAIL",0.583902183762967,0.356969273002298,0.780086241487979,0.338813107436559,0.473149464340222
"NONLINEAR_PRICE_DF3_PRIMARY",115.778944723618,116,"SPARSE_TAIL",0.580996462161776,0.353013253376603,0.778948773758212,0.326865304196481,0.47586869977532
"NONLINEAR_PRICE_DF3_PRIMARY",116.781457286432,117,"SPARSE_TAIL",0.57810562668829,0.34910366116667,0.777816103445357,0.315001614615502,0.478571604529904
"NONLINEAR_PRICE_DF3_PRIMARY",117.783969849246,118,"SPARSE_TAIL",0.57522973828993,0.345240231246502,0.776688202045651,0.303221043765984,0.481258307366773
"NONLINEAR_PRICE_DF3_PRIMARY",118.78648241206,119,"SPARSE_TAIL",0.572368852694272,0.341422683629151,0.775565041347406,0.291522612269066,0.483928937360423
"NONLINEAR_PRICE_DF3_PRIMARY",119.788994974874,120,"SPARSE_TAIL",0.569523020561791,0.337650724399552,0.774446593423508,0.279905356052168,0.486583623775441
"NONLINEAR_PRICE_DF3_PRIMARY",120.791507537688,121,"SPARSE_TAIL",0.566692287635219,0.333924046614369,0.773332830624259,0.268368326106512,0.489222495954163
"NONLINEAR_PRICE_DF3_PRIMARY",121.794020100503,122,"SPARSE_TAIL",0.563876694885549,0.3302423311693,0.772223725570523,0.256910588245056,0.491845683212958
"NONLINEAR_PRICE_DF3_PRIMARY",122.796532663317,123,"SPARSE_TAIL",0.561076278654781,0.326605247634408,0.771119251147166,0.245531222861267,0.494453314746541
"NONLINEAR_PRICE_DF3_PRIMARY",123.799045226131,124,"SPARSE_TAIL",0.55829107079545,0.323012455057996,0.770019380496791,0.23422932468906,0.497045519539764
"NONLINEAR_PRICE_DF3_PRIMARY",124.801557788945,125,"SPARSE_TAIL",0.555521098807003,0.319463602739646,0.76892408701373,0.223004002564235,0.499622426286352
"NONLINEAR_PRICE_DF3_PRIMARY",125.804070351759,126,"SPARSE_TAIL",0.552766385969077,0.315958330973025,0.7678333443383,0.211854379187662,0.502184163314138
"NONLINEAR_PRICE_DF3_PRIMARY",126.806582914573,127,"SPARSE_TAIL",0.550026951471738,0.312496271759096,0.766747126351302,0.20077959089047,0.504730858516314
"NONLINEAR_PRICE_DF3_PRIMARY",127.809095477387,128,"SPARSE_TAIL",0.547302810542736,0.309077049490414,0.765665407168757,0.189778787401465,0.507262639288307
"NONLINEAR_PRICE_DF3_PRIMARY",128.811608040201,129,"SPARSE_TAIL",0.544593974571828,0.305700281607165,0.764588161136853,0.178851131616932,0.509779632469891
"NONLINEAR_PRICE_DF3_PRIMARY",129.814120603015,130,"SPARSE_TAIL",0.541900451232213,0.302365579225652,0.763515362827116,0.167995799373007,0.512281964292164
"NONLINEAR_PRICE_DF3_PRIMARY",130.816633165829,131,"SPARSE_TAIL",0.539222244599154,0.299072547739923,0.762446987031772,0.157211979220762,0.514769760329069
"NONLINEAR_PRICE_DF3_PRIMARY",131.819145728643,132,"SPARSE_TAIL",0.536559355265809,0.295820787397262,0.761383008759306,0.146498872204105,0.517243145453137
"NONLINEAR_PRICE_DF3_PRIMARY",132.821658291457,133,"SPARSE_TAIL",0.53391178045634,0.292609893848236,0.760323403230193,0.135855691640602,0.519702243795174
"NONLINEAR_PRICE_DF3_PRIMARY",133.824170854271,134,"SPARSE_TAIL",0.531279514136344,0.289439458672046,0.759268145872816,0.125281662905332,0.522147178707605
"NONLINEAR_PRICE_DF3_PRIMARY",134.826683417085,135,"SPARSE_TAIL",0.528662547120654,0.286309069877882,0.758217212319533,0.114776023217803,0.524578072731232
"NONLINEAR_PRICE_DF3_PRIMARY",135.8291959799,136,"SPARSE_TAIL",0.526060867178556,0.283218312382994,0.757170578402911,0.104338021432032,0.526995047565182
"NONLINEAR_PRICE_DF3_PRIMARY",136.831708542714,137,"SPARSE_TAIL",0.523474459136474,0.280166768468222,0.7561282201521,0.0939669178298062,0.529398224039795
"NONLINEAR_PRICE_DF3_PRIMARY",137.834221105528,138,"SPARSE_TAIL",0.520903304978159,0.27715401821166,0.755090113789354,0.0836619839171591,0.531787722092291
"NONLINEAR_PRICE_DF3_PRIMARY",138.836733668342,139,"SPARSE_TAIL",0.518347383942449,0.274179639901191,0.754056235726684,0.0734225022241237,0.534163660744978
"NONLINEAR_PRICE_DF3_PRIMARY",139.839246231156,140,"SPARSE_TAIL",0.51580667261862,0.271243210426568,0.753026562562634,0.0632477661077264,0.536526158085864
"NONLINEAR_PRICE_DF3_PRIMARY",140.84175879397,141,"SPARSE_TAIL",0.513281145039388,0.268344305651736,0.752001071079185,0.0531370795582764,0.538875331251485
"NONLINEAR_PRICE_DF3_PRIMARY",141.844271356784,142,"SPARSE_TAIL",0.510770772771607,0.265482500768084,0.750979738238769,0.043089757008927,0.541211296411792
"NONLINEAR_PRICE_DF3_PRIMARY",142.846783919598,143,"SPARSE_TAIL",0.508275525004697,0.262657370629279,0.749962541181395,0.0331051231485138,0.543534168756975
"NONLINEAR_PRICE_DF3_PRIMARY",143.849296482412,144,"SPARSE_TAIL",0.505795368636858,0.25986849006835,0.748949457221878,0.0231825127376568,0.54584406248606
"NONLINEAR_PRICE_DF3_PRIMARY",144.851809045226,145,"SPARSE_TAIL",0.503330268359098,0.25711543419767,0.747940463847167,0.0133212704281174,0.548141090797172
"NONLINEAR_PRICE_DF3_PRIMARY",145.85432160804,146,"SPARSE_TAIL",0.500880186737136,0.254397778692451,0.746935538713768,0.00352075058538071,0.550425365879349
"NONLINEAR_PRICE_DF3_PRIMARY",146.856834170854,147,"SPARSE_TAIL",0.498445084291197,0.2517151000584,0.745934659645256,-0.00621968288555275,0.552696998905774
"NONLINEAR_PRICE_DF3_PRIMARY",147.859346733668,148,"SPARSE_TAIL",0.496024919573773,0.249066975884106,0.744937804629867,-0.0159006567111959,0.554956100028358
"NONLINEAR_PRICE_DF3_PRIMARY",148.861859296482,149,"SPARSE_TAIL",0.493619649245351,0.246452985078783,0.743944951818187,-0.025522788417452,0.557202778373539
"NONLINEAR_PRICE_DF3_PRIMARY",149.864371859296,150,"SPARSE_TAIL",0.491229228148192,0.243872708095925,0.742956079520895,-0.0350866864943706,0.559437142039243
"NONLINEAR_PRICE_DF3_PRIMARY",150.866884422111,151,"SPARSE_TAIL",0.488853609378157,0.241325727143441,0.741971166206601,-0.0445929505578373,0.561659298092899
"NONLINEAR_PRICE_DF3_PRIMARY",151.869396984925,152,"SPARSE_TAIL",0.48649274435466,0.238811626380816,0.740990190499741,-0.0540421715081989,0.563869352570442
"NONLINEAR_PRICE_DF3_PRIMARY",152.871909547739,153,"SPARSE_TAIL",0.484146582888755,0.236329992103842,0.740013131178541,-0.063434931685894,0.566067410476226
"NONLINEAR_PRICE_DF3_PRIMARY",153.874422110553,154,"SPARSE_TAIL",0.48181507324941,0.233880412917415,0.739039967173049,-0.0727718050241224,0.568253575783781
"NONLINEAR_PRICE_DF3_PRIMARY",154.876934673367,155,"SPARSE_TAIL",0.479498162228011,0.231462479896921,0.738070677563222,-0.0820533571985831,0.570427951437351
"NONLINEAR_PRICE_DF3_PRIMARY",155.879447236181,156,"SPARSE_TAIL",0.477195795201121,0.229075786738694,0.737105241577076,-0.0912801457743355,0.572590639354149
"NONLINEAR_PRICE_DF3_PRIMARY",156.881959798995,157,"SPARSE_TAIL",0.474907916191531,0.226719929900006,0.736143638588882,-0.100452720349829,0.574741740427282
"NONLINEAR_PRICE_DF3_PRIMARY",157.884472361809,158,"SPARSE_TAIL",0.472634467927656,0.224394508729066,0.735185848117426,-0.109571622698142,0.576881354529284
"NONLINEAR_PRICE_DF3_PRIMARY",158.886984924623,159,"SPARSE_TAIL",0.470375391901292,0.22209912558546,0.734231849824311,-0.118637386905463,0.579009580516216
"NONLINEAR_PRICE_DF3_PRIMARY",159.889497487437,160,"SPARSE_TAIL",0.46813062842378,0.219833385951466,0.733281623512307,-0.127650539506891,0.581126516232279
