"peak_price_usd","peak_predicted_probability","peak_ci95_lower","peak_ci95_upper","local_plateau_definition","plateau_lower_price_usd","plateau_upper_price_usd","plateau_width_usd","peak_within_central_5_95_support","interpretation"
14.9219236592819,0.881494813574773,0.841103634266086,0.912684487533794,"Contiguous prices within 0.5 percentage points of fitted peak",11.066144036009,20.2953263315829,9.22918229557389,TRUE,"Descriptive fitted maximum; not an optimal or causal price"
