"model","current_price_usd","predicted_probability"
"Linear log1p",110.766381909548,0.905210544282269
"Linear log1p",111.768894472362,0.905392619613511
"Linear log1p",112.771407035176,0.905572774331851
"Linear log1p",113.77391959799,0.905751045220223
"Linear log1p",114.776432160804,0.9059274680452
"Linear log1p",115.778944723618,0.90610207759356
"Linear log1p",116.781457286432,0.906274907707234
"Linear log1p",117.783969849246,0.906445991316724
"Linear log1p",118.78648241206,0.906615360473069
"Linear log1p",119.788994974874,0.906783046378436
"Linear log1p",120.791507537688,0.906949079415402
"Linear log1p",121.794020100503,0.907113489174991
"Linear log1p",122.796532663317,0.907276304483542
"Linear log1p",123.799045226131,0.907437553428446
"Linear log1p",124.801557788945,0.907597263382828
"Linear log1p",125.804070351759,0.907755461029207
"Linear log1p",126.806582914573,0.9079121723822
"Linear log1p",127.809095477387,0.908067422810305
"Linear log1p",128.811608040201,0.908221237056812
"Linear log1p",129.814120603015,0.908373639259881
"Linear log1p",130.816633165829,0.908524652971828
"Linear log1p",131.819145728643,0.908674301177658
"Linear log1p",132.821658291457,0.908822606312872
"Linear log1p",133.824170854271,0.90896959028059
"Linear log1p",134.826683417085,0.909115274468018
"Linear log1p",135.8291959799,0.909259679762289
"Linear log1p",136.831708542714,0.909402826565706
"Linear log1p",137.834221105528,0.90954473481041
"Linear log1p",138.836733668342,0.909685423972509
"Linear log1p",139.839246231156,0.909824913085675
"Linear log1p",140.84175879397,0.909963220754257
"Linear log1p",141.844271356784,0.9101003651659
"Linear log1p",142.846783919598,0.910236364103719
"Linear log1p",143.849296482412,0.910371234958031
"Linear log1p",144.851809045226,0.910504994737667
"Linear log1p",145.85432160804,0.910637660080891
"Linear log1p",146.856834170854,0.910769247265923
"Linear log1p",147.859346733668,0.910899772221103
"Linear log1p",148.861859296482,0.9110292505347
"Linear log1p",149.864371859296,0.911157697464382
"Linear log1p",150.866884422111,0.911285127946358
"Linear log1p",151.869396984925,0.911411556604219
"Linear log1p",152.871909547739,0.911536997757468
"Linear log1p",153.874422110553,0.911661465429769
"Linear log1p",154.876934673367,0.911784973356925
"Linear log1p",155.879447236181,0.911907534994582
"Linear log1p",156.881959798995,0.912029163525686
"Linear log1p",157.884472361809,0.912149871867694
"Linear log1p",158.886984924623,0.91226967267955
"Linear log1p",159.889497487437,0.912388578368434
"Linear log1p",160.892010050251,0.912506601096298
"Linear log1p",161.894522613065,0.912623752786189
"Linear log1p",162.897035175879,0.912740045128371
"Linear log1p",163.899547738693,0.912855489586263
"Linear log1p",164.902060301508,0.912970097402173
"Linear log1p",165.904572864322,0.913083879602875
"Linear log1p",166.907085427136,0.913196847004992
"Linear log1p",167.90959798995,0.913309010220231
"Linear log1p",168.912110552764,0.913420379660446
"Linear log1p",169.914623115578,0.913530965542549
"Linear log1p",170.917135678392,0.913640777893279
"Linear log1p",171.919648241206,0.913749826553818
"Linear log1p",172.92216080402,0.913858121184278
"Linear log1p",173.924673366834,0.913965671268043
"Linear log1p",174.927185929648,0.914072486115999
"Linear log1p",175.929698492462,0.914178574870621
"Linear log1p",176.932211055276,0.914283946509955
"Linear log1p",177.93472361809,0.914388609851479
"Linear log1p",178.937236180905,0.914492573555848
"Linear log1p",179.939748743719,0.914595846130541
"Linear log1p",180.942261306533,0.914698435933393
"Linear log1p",181.944773869347,0.914800351176035
"Linear log1p",182.947286432161,0.914901599927233
"Linear log1p",183.949798994975,0.915002190116133
"Linear log1p",184.952311557789,0.915102129535415
"Linear log1p",185.954824120603,0.915201425844362
"Linear log1p",186.957336683417,0.915300086571839
"Linear log1p",187.959849246231,0.915398119119196
"Linear log1p",188.962361809045,0.915495530763084
"Linear log1p",189.964874371859,0.915592328658204
"Linear log1p",190.967386934673,0.915688519839974
"Linear log1p",191.969899497487,0.915784111227124
"Linear log1p",192.972412060302,0.915879109624227
"Linear log1p",193.974924623116,0.915973521724155
"Linear log1p",194.97743718593,0.91606735411048
"Linear log1p",195.979949748744,0.916160613259798
"Linear log1p",196.982462311558,0.916253305544006
"Linear log1p",197.984974874372,0.916345437232508
"Linear log1p",198.987487437186,0.916437014494372
"Linear log1p",199.99,0.916528043400424
"Natural spline df=3",0.49,0.805856306720441
"Natural spline df=3",1.49251256281407,0.787578869139209
"Natural spline df=3",2.49502512562814,0.78763686397848
"Natural spline df=3",3.49753768844221,0.799087515901818
"Natural spline df=3",4.50005025125628,0.816361998283632
"Natural spline df=3",5.50256281407035,0.83418962136919
"Natural spline df=3",6.50507537688442,0.849369211380153
"Natural spline df=3",7.50758793969849,0.861271131307992
"Natural spline df=3",8.51010050251256,0.870126529011921
"Natural spline df=3",9.51261306532663,0.87637719125833
"Natural spline df=3",10.5151256281407,0.880624845878719
"Natural spline df=3",11.5176381909548,0.883440647611947
"Natural spline df=3",12.5201507537688,0.885202511282384
"Natural spline df=3",13.5226633165829,0.886165728629922
"Natural spline df=3",14.525175879397,0.886508422762946
"Natural spline df=3",15.5276884422111,0.886358394303238
"Natural spline df=3",16.5302010050251,0.885809600399634
"Natural spline df=3",17.5327135678392,0.884932616210774
"Natural spline df=3",18.5352261306533,0.883781475435686
"Natural spline df=3",19.5377386934673,0.882398261554476
"Natural spline df=3",20.5402512562814,0.880816261790521
"Natural spline df=3",21.5427638190955,0.879062179191736
"Natural spline df=3",22.5452763819095,0.877157713335279
"Natural spline df=3",23.5477889447236,0.875120709062096
"Natural spline df=3",24.5503015075377,0.872966004148036
"Natural spline df=3",25.5528140703518,0.870706063584002
"Natural spline df=3",26.5553266331658,0.8683514602622
"Natural spline df=3",27.5578391959799,0.865911243539446
"Natural spline df=3",28.560351758794,0.863393224883106
"Natural spline df=3",29.562864321608,0.860804201460116
"Natural spline df=3",30.5653768844221,0.858150132764815
"Natural spline df=3",31.5678894472362,0.855436281342666
"Natural spline df=3",32.5704020100503,0.852667325800488
"Natural spline df=3",33.5729145728643,0.849847452234347
"Natural spline df=3",34.5754271356784,0.84698042870977
"Natural spline df=3",35.5779396984925,0.844069666329998
"Natural spline df=3",36.5804522613065,0.841118269612814
"Natural spline df=3",37.5829648241206,0.838129078286263
"Natural spline df=3",38.5854773869347,0.835104702152674
"Natural spline df=3",39.5879899497487,0.832047550319398
"Natural spline df=3",40.5905025125628,0.828959855825324
"Natural spline df=3",41.5930150753769,0.825843696483952
"Natural spline df=3",42.595527638191,0.822701012601665
"Natural spline df=3",43.598040201005,0.819533622102739
"Natural spline df=3",44.6005527638191,0.816343233492419
"Natural spline df=3",45.6030653266332,0.813131457009854
"Natural spline df=3",46.6055778894472,0.809899814259238
"Natural spline df=3",47.6080904522613,0.806649746556607
"Natural spline df=3",48.6106030150754,0.803382622188678
"Natural spline df=3",49.6131155778894,0.800099742746859
"Natural spline df=3",50.6156281407035,0.796802348672487
"Natural spline df=3",51.6181407035176,0.793491624127175
"Natural spline df=3",52.6206532663317,0.790168701283974
"Natural spline df=3",53.6231658291457,0.786834664120048
"Natural spline df=3",54.6256783919598,0.783490551779109
"Natural spline df=3",55.6281909547739,0.780137361561581
"Natural spline df=3",56.6307035175879,0.776776051591777
"Natural spline df=3",57.633216080402,0.773407543204229
"Natural spline df=3",58.6357286432161,0.770032723085198
"Natural spline df=3",59.6382412060302,0.766652445200315
"Natural spline df=3",60.6407537688442,0.76326753253499
"Natural spline df=3",61.6432663316583,0.759878778670542
"Natural spline df=3",62.6457788944724,0.756486949215921
"Natural spline df=3",63.6482914572864,0.753092783112229
"Natural spline df=3",64.6508040201005,0.749696993824981
"Natural spline df=3",65.6533165829146,0.746300270437105
"Natural spline df=3",66.6558291457286,0.74290327865401
"Natural spline df=3",67.6583417085427,0.739506661730618
"Natural spline df=3",68.6608542713568,0.73611104132903
"Natural spline df=3",69.6633668341708,0.732717018314376
"Natural spline df=3",70.6658793969849,0.72932517349554
"Natural spline df=3",71.668391959799,0.725936068316584
"Natural spline df=3",72.6709045226131,0.722550245504028
"Natural spline df=3",73.6734170854271,0.719168229674517
"Natural spline df=3",74.6759296482412,0.715790527906878
"Natural spline df=3",75.6784422110553,0.7124176302821
"Natural spline df=3",76.6809547738693,0.709050010394365
"Natural spline df=3",77.6834673366834,0.705688125835896
"Natural spline df=3",78.6859798994975,0.702332418658072
"Natural spline df=3",79.6884924623115,0.698983315810995
"Natural spline df=3",80.6910050251256,0.695641229563422
"Natural spline df=3",81.6935175879397,0.692306557904804
"Natural spline df=3",82.6960301507538,0.688979684930939
"Natural spline df=3",83.6985427135678,0.685660981214607
"Natural spline df=3",84.7010552763819,0.682350804162393
"Natural spline df=3",85.703567839196,0.679049498358791
"Natural spline df=3",86.70608040201,0.675757395898539
"Natural spline df=3",87.7085929648241,0.672474816708047
"Natural spline df=3",88.7111055276382,0.669202068856699
"Natural spline df=3",89.7136180904523,0.665939448858707
"Natural spline df=3",90.7161306532663,0.662687241966135
"Natural spline df=3",91.7186432160804,0.659445722453647
"Natural spline df=3",92.7211557788945,0.656215153895475
