"model_id","price_usd","price_support_region","predicted_probability","ci95_lower","ci95_upper"
"OPTIONAL_GAM_K5",69.6633668341708,"SPARSE_TAIL",0.740252658444978,0.598860238052096,0.844729274404397
"OPTIONAL_GAM_K5",70.6658793969849,"SPARSE_TAIL",0.736870066353458,0.592995245681114,0.843323270780849
"OPTIONAL_GAM_K5",71.668391959799,"SPARSE_TAIL",0.733486461817255,0.587139573079953,0.841924186179176
"OPTIONAL_GAM_K5",72.6709045226131,"SPARSE_TAIL",0.730102478917719,0.581295427961781,0.840531983306565
"OPTIONAL_GAM_K5",73.6734170854271,"SPARSE_TAIL",0.726718732455404,0.57546494567723,0.839146622256276
"OPTIONAL_GAM_K5",74.6759296482412,"SPARSE_TAIL",0.723335818559298,0.569650189032895,0.837768060957864
"OPTIONAL_GAM_K5",75.6784422110553,"SPARSE_TAIL",0.719954315256674,0.563853148241884,0.836396255568986
"OPTIONAL_GAM_K5",76.6809547738693,"SPARSE_TAIL",0.716574783007709,0.558075741001846,0.835031160816012
"OPTIONAL_GAM_K5",77.6834673366834,"SPARSE_TAIL",0.713197765208536,0.552319812695563,0.833672730289782
"OPTIONAL_GAM_K5",78.6859798994975,"SPARSE_TAIL",0.709823788665961,0.546587136708944,0.832320916702075
"OPTIONAL_GAM_K5",79.6884924623115,"SPARSE_TAIL",0.706453364046726,0.540879414861044,0.830975672107663
"OPTIONAL_GAM_K5",80.6910050251256,"SPARSE_TAIL",0.703086986303862,0.535198277940546,0.829636948096235
"OPTIONAL_GAM_K5",81.6935175879397,"SPARSE_TAIL",0.699725135082376,0.529545286343046,0.828304695957939
"OPTIONAL_GAM_K5",82.6960301507538,"SPARSE_TAIL",0.696368275106289,0.523921930803309,0.826978866825851
"OPTIONAL_GAM_K5",83.6985427135678,"SPARSE_TAIL",0.693016856548785,0.518329633216692,0.825659411798245
"OPTIONAL_GAM_K5",84.7010552763819,"SPARSE_TAIL",0.689671315387068,0.512769747543822,0.824346282043208
"OPTIONAL_GAM_K5",85.703567839196,"SPARSE_TAIL",0.686332073743309,0.507243560792671,0.823039428887825
"OPTIONAL_GAM_K5",86.70608040201,"SPARSE_TAIL",0.682999540212944,0.501752294072151,0.821738803893878
"OPTIONAL_GAM_K5",87.7085929648241,"SPARSE_TAIL",0.679674110181419,0.496297103711454,0.820444358921778
"OPTIONAL_GAM_K5",88.7111055276382,"SPARSE_TAIL",0.676356166130373,0.490879082439407,0.819156046184236
"OPTIONAL_GAM_K5",89.7136180904523,"SPARSE_TAIL",0.673046077934134,0.485499260618205,0.817873818290975
"OPTIONAL_GAM_K5",90.7161306532663,"SPARSE_TAIL",0.669744203147295,0.480158607526046,0.816597628285652
"OPTIONAL_GAM_K5",91.7186432160804,"SPARSE_TAIL",0.666450887284086,0.474858032683281,0.815327429676003
"OPTIONAL_GAM_K5",92.7211557788945,"SPARSE_TAIL",0.663166464090124,0.469598387216868,0.814063176458094
"OPTIONAL_GAM_K5",93.7236683417085,"SPARSE_TAIL",0.659891255807122,0.464380465258084,0.812804823135464
"OPTIONAL_GAM_K5",94.7261809045226,"SPARSE_TAIL",0.656625573431013,0.45920500536862,0.811552324733836
"OPTIONAL_GAM_K5",95.7286934673367,"SPARSE_TAIL",0.653369716963945,0.454072691990365,0.810305636812011
"OPTIONAL_GAM_K5",96.7312060301507,"SPARSE_TAIL",0.650123975660516,0.448984156914398,0.80906471546945
"OPTIONAL_GAM_K5",97.7337185929648,"SPARSE_TAIL",0.646888628268599,0.443939980764882,0.807829517351021
"OPTIONAL_GAM_K5",98.7362311557789,"SPARSE_TAIL",0.643663943265056,0.438940694493784,0.806599999649304
"OPTIONAL_GAM_K5",99.738743718593,"SPARSE_TAIL",0.640450179086607,0.433986780882527,0.805376120104816
"OPTIONAL_GAM_K5",100.741256281407,"SPARSE_TAIL",0.637247584356103,0.429078676046919,0.804157837004451
"OPTIONAL_GAM_K5",101.743768844221,"SPARSE_TAIL",0.634056398104414,0.424216770941897,0.802945109178426
"OPTIONAL_GAM_K5",102.746281407035,"SPARSE_TAIL",0.630876849988105,0.419401412862821,0.801737895995945
"OPTIONAL_GAM_K5",103.748793969849,"SPARSE_TAIL",0.627709160503093,0.414632906940311,0.800536157359809
"OPTIONAL_GAM_K5",104.751306532663,"SPARSE_TAIL",0.624553541194417,0.409911517625754,0.799339853700131
"OPTIONAL_GAM_K5",105.753819095477,"SPARSE_TAIL",0.621410194862255,0.405237470164881,0.798148945967336
"OPTIONAL_GAM_K5",106.756331658291,"SPARSE_TAIL",0.618279315764314,0.400610952056972,0.796963395624558
"OPTIONAL_GAM_K5",107.758844221106,"SPARSE_TAIL",0.615161089814695,0.396032114497436,0.795783164639571
"OPTIONAL_GAM_K5",108.76135678392,"SPARSE_TAIL",0.612055694779316,0.391501073801743,0.794608215476351
"OPTIONAL_GAM_K5",109.763869346734,"SPARSE_TAIL",0.608963300467999,0.387017912808821,0.793438511086348
"OPTIONAL_GAM_K5",110.766381909548,"SPARSE_TAIL",0.605884068923272,0.382582682262226,0.792274014899568
"OPTIONAL_GAM_K5",111.768894472362,"SPARSE_TAIL",0.602818154605975,0.378195402167585,0.791114690815502
"OPTIONAL_GAM_K5",112.771407035176,"SPARSE_TAIL",0.599765704577705,0.373856063124927,0.789960503193988
"OPTIONAL_GAM_K5",113.77391959799,"SPARSE_TAIL",0.596726858680188,0.369564627634726,0.788811416846031
"OPTIONAL_GAM_K5",114.776432160804,"SPARSE_TAIL",0.593701749711595,0.365321031376585,0.787667397024637
"OPTIONAL_GAM_K5",115.778944723618,"SPARSE_TAIL",0.590690503599864,0.361125184459659,0.786528409415698
"OPTIONAL_GAM_K5",116.781457286432,"SPARSE_TAIL",0.587693239573076,0.356976972644041,0.785394420128936
"OPTIONAL_GAM_K5",117.783969849246,"SPARSE_TAIL",0.584710070326896,0.35287625853246,0.784265395688967
"OPTIONAL_GAM_K5",118.78648241206,"SPARSE_TAIL",0.581741102189154,0.348822882731762,0.783141303026472
"OPTIONAL_GAM_K5",119.788994974874,"SPARSE_TAIL",0.578786435281555,0.344816664983758,0.782022109469515
"OPTIONAL_GAM_K5",120.791507537688,"SPARSE_TAIL",0.575846163678591,0.340857405265134,0.780907782735006
"OPTIONAL_GAM_K5",121.794020100503,"SPARSE_TAIL",0.572920375563647,0.336944884856198,0.779798290920337
"OPTIONAL_GAM_K5",122.796532663317,"SPARSE_TAIL",0.570009153382361,0.333078867378363,0.778693602495183
"OPTIONAL_GAM_K5",123.799045226131,"SPARSE_TAIL",0.567112573993243,0.329259099800315,0.777593686293487
"OPTIONAL_GAM_K5",124.801557788945,"SPARSE_TAIL",0.564230708815587,0.325485313412925,0.776498511505629
"OPTIONAL_GAM_K5",125.804070351759,"SPARSE_TAIL",0.561363623974705,0.321757224773014,0.775408047670786
"OPTIONAL_GAM_K5",126.806582914573,"SPARSE_TAIL",0.5585113804445,0.318074536616158,0.774322264669473
"OPTIONAL_GAM_K5",127.809095477387,"SPARSE_TAIL",0.555674034187413,0.314436938738794,0.773241132716286
"OPTIONAL_GAM_K5",128.811608040201,"SPARSE_TAIL",0.552851636291756,0.310844108849902,0.772164622352832
"OPTIONAL_GAM_K5",129.814120603015,"SPARSE_TAIL",0.550044233106469,0.307295713392644,0.771092704440847
"OPTIONAL_GAM_K5",130.816633165829,"SPARSE_TAIL",0.54725186637331,0.303791408336352,0.770025350155506
"OPTIONAL_GAM_K5",131.819145728643,"SPARSE_TAIL",0.544474573356524,0.300330839939291,0.76896253097892
"OPTIONAL_GAM_K5",132.821658291457,"SPARSE_TAIL",0.541712386969985,0.296913645482697,0.767904218693811
"OPTIONAL_GAM_K5",133.824170854271,"SPARSE_TAIL",0.538965335901873,0.29353945397659,0.766850385377375
"OPTIONAL_GAM_K5",134.826683417085,"SPARSE_TAIL",0.536233444736879,0.290207886837887,0.765801003395322
"OPTIONAL_GAM_K5",135.8291959799,"SPARSE_TAIL",0.533516734075977,0.286918558541409,0.764756045396078
"OPTIONAL_GAM_K5",136.831708542714,"SPARSE_TAIL",0.530815220653796,0.283671077244334,0.763715484305177
"OPTIONAL_GAM_K5",137.834221105528,"SPARSE_TAIL",0.528128917453597,0.280465045384718,0.762679293319798
