appid,genre_id,genre_name
2782500,3,RPG
2782500,37,Free To Play
2783460,2,Strategy
2783460,23,Indie
2784120,23,Indie
2784440,23,Indie
2784440,28,Simulation
2784440,4,Casual
2784500,2,Strategy
2784500,23,Indie
2784500,4,Casual
2786550,28,Simulation
2786550,70,Early Access
2786660,1,Action
2786660,25,Adventure
2786660,4,Casual
2787680,1,Action
2787680,23,Indie
2787680,25,Adventure
2788430,1,Action
2788430,2,Strategy
2788430,23,Indie
2788430,25,Adventure
2788430,28,Simulation
2788430,3,RPG
2788430,4,Casual
2790160,2,Strategy
2790160,23,Indie
2790160,25,Adventure
2791540,23,Indie
2791540,37,Free To Play
2791540,4,Casual
2794390,23,Indie
2794390,3,RPG
2797650,2,Strategy
2797650,23,Indie
2797650,4,Casual
2804440,1,Action
2804440,23,Indie
2804440,25,Adventure
2804440,3,RPG
2804440,37,Free To Play
2804440,4,Casual
2804440,70,Early Access
2806120,1,Action
2806120,23,Indie
2806120,25,Adventure
2806120,3,RPG
2806120,70,Early Access
2807240,1,Action
2807240,23,Indie
2807240,25,Adventure
2807240,4,Casual
2808530,1,Action
2808530,23,Indie
2810550,23,Indie
2810550,25,Adventure
2810550,28,Simulation
2812670,1,Action
2812670,23,Indie
2812670,25,Adventure
2813900,1,Action
2813900,23,Indie
2813900,28,Simulation
2815080,23,Indie
2815080,25,Adventure
2815570,2,Strategy
2815570,3,RPG
2819920,23,Indie
2819920,25,Adventure
2820450,1,Action
2820450,23,Indie
2820450,25,Adventure
2820450,28,Simulation
2820450,3,RPG
2820450,4,Casual
2821700,1,Action
2821700,2,Strategy
2821700,23,Indie
2821700,28,Simulation
2823790,23,Indie
2823790,25,Adventure
2823790,28,Simulation
2823790,4,Casual
2823790,70,Early Access
2824490,2,Strategy
2824490,3,RPG
2824490,70,Early Access
2824780,1,Action
2824780,18,Sports
2824780,23,Indie
2824780,4,Casual
2825390,23,Indie
2825390,25,Adventure
2825390,37,Free To Play
2825390,4,Casual
2825880,2,Strategy
2825880,23,Indie
2825880,25,Adventure
2826670,25,Adventure
2827080,23,Indie
2827080,25,Adventure
2827200,1,Action
2827200,23,Indie
2827200,25,Adventure
2827200,4,Casual
2827200,70,Early Access
2829750,2,Strategy
2829750,23,Indie
2829750,37,Free To Play
2829750,4,Casual
2831070,1,Action
2831070,23,Indie
2831070,25,Adventure
2831070,3,RPG
2834520,1,Action
2834520,23,Indie
2834520,37,Free To Play
2834520,4,Casual
2835040,1,Action
2835040,25,Adventure
2835040,37,Free To Play
2835650,25,Adventure
2835650,4,Casual
2836300,23,Indie
2836300,25,Adventure
2836300,28,Simulation
2836300,70,Early Access
2842430,2,Strategy
2842430,23,Indie
2842430,37,Free To Play
2845770,1,Action
2845770,23,Indie
2845770,28,Simulation
2848680,23,Indie
2848680,25,Adventure
2848680,3,RPG
2848680,70,Early Access
2851640,9,Racing
2854980,1,Action
2854980,9,Racing
2857670,1,Action
2857670,23,Indie
2857670,25,Adventure
2860040,23,Indie
2860040,3,RPG
2860040,70,Early Access
2860870,18,Sports
2860870,23,Indie
2860870,9,Racing
2863790,2,Strategy
2863790,23,Indie
2865190,2,Strategy
2865190,23,Indie
2865190,37,Free To Play
2865190,4,Casual
2865190,70,Early Access
2865380,23,Indie
2865380,25,Adventure
2865380,4,Casual
2870530,2,Strategy
2870530,23,Indie
2870530,25,Adventure
2870530,28,Simulation
2870530,3,RPG
2870920,1,Action
2870920,2,Strategy
2870920,23,Indie
2870920,28,Simulation
2870920,3,RPG
2870920,4,Casual
2871820,1,Action
2871820,23,Indie
2871820,25,Adventure
2873860,4,Casual
2875000,1,Action
2875000,2,Strategy
2875000,23,Indie
2875240,2,Strategy
2875240,23,Indie
2875240,3,RPG
2875340,1,Action
2875340,2,Strategy
2875340,23,Indie
2875340,37,Free To Play
2875340,4,Casual
2875340,70,Early Access
2876200,1,Action
2876200,2,Strategy
2876200,23,Indie
2876200,25,Adventure
2876200,28,Simulation
2876200,70,Early Access
2877170,1,Action
2877170,23,Indie
2877170,25,Adventure
2877170,4,Casual
2877660,1,Action
2877660,23,Indie
2877660,25,Adventure
2877660,28,Simulation
2877660,70,Early Access
2878450,2,Strategy
2879980,1,Action
2879980,23,Indie
2879980,4,Casual
2881170,1,Action
2881170,23,Indie
2881170,25,Adventure
2886690,23,Indie
2886700,2,Strategy
2886700,23,Indie
2886700,70,Early Access
2887400,23,Indie
2887400,25,Adventure
2887400,4,Casual
2891580,23,Indie
2892040,1,Action
2892040,23,Indie
2892040,25,Adventure
2892040,3,RPG
2892040,70,Early Access
2892560,1,Action
2892560,2,Strategy
2892560,23,Indie
2892560,3,RPG
2892560,70,Early Access
2893530,25,Adventure
2893530,3,RPG
2893820,1,Action
2893820,23,Indie
2893820,25,Adventure
2893820,3,RPG
2896350,2,Strategy
2896350,23,Indie
2896570,2,Strategy
2896570,4,Casual
2897520,1,Action
2897520,23,Indie
2897520,70,Early Access
2899300,1,Action
2899300,23,Indie
2899300,25,Adventure
2902440,2,Strategy
2902440,23,Indie
2903160,23,Indie
2903160,28,Simulation
2903160,4,Casual
2903240,1,Action
2903240,23,Indie
2903240,25,Adventure
2903240,28,Simulation
2903240,4,Casual
2903240,70,Early Access
2904360,2,Strategy
2904360,23,Indie
2904360,25,Adventure
2904360,3,RPG
2904420,2,Strategy
2904420,23,Indie
2904420,25,Adventure
2904420,28,Simulation
2904420,4,Casual
2904690,2,Strategy
2904690,23,Indie
2904690,37,Free To Play
2905160,1,Action
2905160,23,Indie
2905650,2,Strategy
2905650,23,Indie
2905650,28,Simulation
2905650,3,RPG
2906270,23,Indie
2906270,4,Casual
2908050,4,Casual
2908500,2,Strategy
2908500,28,Simulation
2908830,1,Action
2908830,23,Indie
2908830,25,Adventure
2908830,3,RPG
2908830,4,Casual
2909870,1,Action
2909870,23,Indie
2909870,25,Adventure
2909870,28,Simulation
2912770,25,Adventure
2912770,3,RPG
2914490,2,Strategy
2914490,3,RPG
2915660,2,Strategy
2915660,23,Indie
2915660,25,Adventure
2915660,28,Simulation
2915660,3,RPG
2917040,1,Action
2917040,23,Indie
2917040,25,Adventure
2917040,4,Casual
2920010,23,Indie
2920010,25,Adventure
2920010,28,Simulation
2920510,1,Action
2920510,2,Strategy
2920510,23,Indie
2920510,3,RPG
2920510,4,Casual
2923120,23,Indie
2923120,25,Adventure
2923120,4,Casual
2924080,2,Strategy
2924080,23,Indie
2924080,70,Early Access
2925970,23,Indie
2925970,28,Simulation
2925970,4,Casual
2928690,1,Action
2928690,25,Adventure
2929880,23,Indie
2929880,25,Adventure
2929880,28,Simulation
2929880,3,RPG
2930290,23,Indie
2930290,28,Simulation
2930290,3,RPG
2930290,70,Early Access
2931620,25,Adventure
2931620,4,Casual
2932990,1,Action
2932990,23,Indie
2932990,25,Adventure
2932990,4,Casual
2933210,2,Strategy
2933210,28,Simulation
2934220,1,Action
2934220,2,Strategy
2934220,23,Indie
2936470,2,Strategy
2936470,23,Indie
2937090,1,Action
2937770,1,Action
2943250,23,Indie
2943250,28,Simulation
2943250,4,Casual
2943420,23,Indie
2943420,25,Adventure
2943420,3,RPG
2943420,4,Casual
2943670,23,Indie
2943670,28,Simulation
2943670,70,Early Access
2948190,1,Action
2948190,29,Massively Multiplayer
2948190,3,RPG
2948190,37,Free To Play
2948190,70,Early Access
2948470,2,Strategy
2949560,23,Indie
2949560,25,Adventure
2952970,23,Indie
2952970,25,Adventure
2952970,3,RPG
2955840,1,Action
2955840,23,Indie
2955840,25,Adventure
2955840,4,Casual
2957700,23,Indie
2957700,28,Simulation
2957700,3,RPG
2957700,4,Casual
2958130,2,Strategy
2958130,28,Simulation
2959130,23,Indie
2959130,4,Casual
2963220,1,Action
2963220,23,Indie
2963220,25,Adventure
2963220,3,RPG
2963220,70,Early Access
2964580,2,Strategy
2964580,23,Indie
2964580,25,Adventure
2967630,25,Adventure
2968420,23,Indie
2968420,28,Simulation
2968420,4,Casual
2973830,23,Indie
2973830,28,Simulation
2973830,4,Casual
2977680,23,Indie
2977680,28,Simulation
2978460,2,Strategy
2978460,23,Indie
2978460,28,Simulation
2978460,70,Early Access
2979020,1,Action
2979020,23,Indie
2981070,2,Strategy
2981070,23,Indie
2981070,3,RPG
2981070,4,Casual
2981450,25,Adventure
2983410,2,Strategy
2983410,23,Indie
2983410,28,Simulation
2985450,1,Action
2985450,23,Indie
2985450,25,Adventure
2985450,70,Early Access
2986340,1,Action
2986340,23,Indie
2986340,4,Casual
2987110,2,Strategy
2987110,23,Indie
2992980,23,Indie
2992980,37,Free To Play
2992980,4,Casual
2995560,1,Action
2995560,23,Indie
2995560,3,RPG
2996290,2,Strategy
2996290,23,Indie
2996290,28,Simulation
2996290,4,Casual
2998130,23,Indie
2998130,28,Simulation
2999220,23,Indie
2999220,25,Adventure
2999220,4,Casual
3001330,1,Action
3001330,2,Strategy
3001330,4,Casual
3002400,23,Indie
3002630,1,Action
3002630,25,Adventure
3002630,4,Casual
3003730,23,Indie
3003730,3,RPG
3003730,4,Casual
3003730,70,Early Access
3004860,1,Action
3004860,23,Indie
3004860,25,Adventure
3004860,4,Casual
3006080,1,Action
3006280,1,Action
3006280,23,Indie
3006280,4,Casual
3008340,2,Strategy
3008800,1,Action
3008800,23,Indie
3008950,23,Indie
3012220,1,Action
3013500,23,Indie
3013500,25,Adventure
3013500,28,Simulation
3014460,25,Adventure
3014460,4,Casual
3015920,1,Action
3015920,2,Strategy
3015920,23,Indie
3015920,25,Adventure
3015920,3,RPG
3015920,70,Early Access
3017040,23,Indie
3017040,25,Adventure
3017040,29,Massively Multiplayer
3017040,3,RPG
3017040,37,Free To Play
3017040,70,Early Access
3019770,70,Early Access
3019870,23,Indie
3019870,4,Casual
3022300,1,Action
3022300,23,Indie
3022300,25,Adventure
3022560,23,Indie
3022560,28,Simulation
3022560,4,Casual
3024040,2,Strategy
3024040,28,Simulation
3024370,2,Strategy
3024370,23,Indie
3024370,25,Adventure
3024370,3,RPG
3024960,1,Action
3024960,23,Indie
3025280,1,Action
3025280,18,Sports
3025280,23,Indie
3025280,37,Free To Play
3025280,70,Early Access
3026650,28,Simulation
3027310,1,Action
3027310,23,Indie
3027310,25,Adventure
3027310,4,Casual
3029500,23,Indie
3029500,25,Adventure
3029500,28,Simulation
3029500,3,RPG
3029500,4,Casual
3030130,2,Strategy
3030130,23,Indie
3032010,23,Indie
3032010,25,Adventure
3032520,23,Indie
3032520,25,Adventure
3032520,4,Casual
3033080,1,Action
3034050,1,Action
3034050,37,Free To Play
3034050,4,Casual
3034050,70,Early Access
3034350,1,Action
3034350,23,Indie
3034350,25,Adventure
3034530,1,Action
3034530,23,Indie
3034530,25,Adventure
3035320,2,Strategy
3035320,28,Simulation
3035320,70,Early Access
3035880,1,Action
3035880,23,Indie
3035880,25,Adventure
3035880,4,Casual
3036320,1,Action
3036320,23,Indie
3036320,3,RPG
3036320,4,Casual
3036800,1,Action
3036800,23,Indie
3036800,4,Casual
3037480,2,Strategy
3037480,23,Indie
3037480,25,Adventure
3037480,3,RPG
3038530,2,Strategy
3038530,3,RPG
3038530,70,Early Access
3039910,1,Action
3039910,23,Indie
3039910,70,Early Access
3040110,23,Indie
3040180,1,Action
3040180,23,Indie
3040180,4,Casual
3040670,1,Action
3040670,23,Indie
3040670,25,Adventure
3042280,23,Indie
3042280,25,Adventure
3042280,4,Casual
3042560,23,Indie
3042560,25,Adventure
3042560,4,Casual
3043580,25,Adventure
3044220,23,Indie
3044220,25,Adventure
3044220,28,Simulation
3045660,1,Action
3045660,23,Indie
3045660,25,Adventure
3045660,3,RPG
3045660,4,Casual
3047090,23,Indie
3047090,25,Adventure
3047310,1,Action
3047510,1,Action
3047510,23,Indie
3051240,28,Simulation
3051490,25,Adventure
3051490,3,RPG
3051950,23,Indie
3051950,37,Free To Play
3051950,4,Casual
3052320,4,Casual
3054820,23,Indie
3054820,25,Adventure
3055230,25,Adventure
3055230,28,Simulation
3055530,23,Indie
3055530,25,Adventure
3055530,4,Casual
3058360,2,Strategy
3058360,23,Indie
3058360,28,Simulation
3058360,4,Casual
3058360,70,Early Access
3059160,2,Strategy
3059160,23,Indie
3059160,70,Early Access
3059230,1,Action
3059230,37,Free To Play
3059230,4,Casual
3059670,1,Action
3059670,2,Strategy
3059670,23,Indie
3059670,37,Free To Play
3061100,23,Indie
3061370,23,Indie
3061370,25,Adventure
3061370,4,Casual
3062040,25,Adventure
3062040,9,Racing
3062450,23,Indie
3062450,25,Adventure
3062450,37,Free To Play
3064720,1,Action
3064720,23,Indie
3064720,37,Free To Play
3064720,4,Casual
3064730,1,Action
3064730,18,Sports
3064730,2,Strategy
3064730,23,Indie
3065870,1,Action
3065870,23,Indie
3065870,25,Adventure
3065870,3,RPG
3065870,70,Early Access
3067620,25,Adventure
3067970,23,Indie
3067970,25,Adventure
3067970,4,Casual
3068670,23,Indie
3068670,3,RPG
3069300,1,Action
3069300,23,Indie
3069300,4,Casual
3069360,1,Action
3069360,23,Indie
3070390,23,Indie
3070390,25,Adventure
3070390,3,RPG
3070650,23,Indie
3070650,25,Adventure
3070650,28,Simulation
3070650,3,RPG
3070880,23,Indie
3070880,25,Adventure
3070880,28,Simulation
3070880,4,Casual
3075800,1,Action
3075800,23,Indie
3075800,25,Adventure
3076240,25,Adventure
3076240,4,Casual
3077570,23,Indie
3077570,4,Casual
3078010,23,Indie
3078010,28,Simulation
3078010,4,Casual
3078670,1,Action
3078670,23,Indie
3078670,25,Adventure
3080530,1,Action
3080530,23,Indie
3082100,2,Strategy
3082100,37,Free To Play
3083990,1,Action
3083990,23,Indie
3083990,25,Adventure
3083990,28,Simulation
3083990,3,RPG
3084740,2,Strategy
3084740,23,Indie
3084740,70,Early Access
3085200,1,Action
3085200,23,Indie
3086120,2,Strategy
3086580,23,Indie
3086580,25,Adventure
3092000,2,Strategy
3094140,1,Action
3094140,23,Indie
3094140,25,Adventure
3094140,37,Free To Play
3094140,4,Casual
3094480,1,Action
3094480,25,Adventure
3095180,1,Action
3095180,23,Indie
3096410,23,Indie
3096410,25,Adventure
3096410,3,RPG
3096410,70,Early Access
3098140,2,Strategy
3098140,25,Adventure
3098140,3,RPG
3098170,1,Action
3098170,23,Indie
3098170,3,RPG
3098380,23,Indie
3099630,18,Sports
3099630,23,Indie
3099630,28,Simulation
3099630,3,RPG
3099630,4,Casual
3100580,28,Simulation
3100580,3,RPG
3101040,23,Indie
3101040,25,Adventure
3101040,28,Simulation
3102740,23,Indie
3102740,25,Adventure
3102740,37,Free To Play
3102740,4,Casual
3102750,3,RPG
3104410,1,Action
3104410,25,Adventure
3104410,3,RPG
3104410,37,Free To Play
3107140,1,Action
3107140,23,Indie
3107140,25,Adventure
3107140,37,Free To Play
3108990,1,Action
3108990,23,Indie
3108990,25,Adventure
3108990,3,RPG
3109070,23,Indie
3109070,25,Adventure
3109280,2,Strategy
3109280,23,Indie
3109280,28,Simulation
3109830,28,Simulation
3109830,4,Casual
3110450,23,Indie
3110450,25,Adventure
3110580,1,Action
3110580,2,Strategy
3110580,23,Indie
3110580,4,Casual
3111670,23,Indie
3111670,28,Simulation
3111670,4,Casual
3113650,1,Action
3113650,9,Racing
3114280,1,Action
3114280,23,Indie
3114280,28,Simulation
3114280,4,Casual
3114900,23,Indie
3114900,25,Adventure
3114900,28,Simulation
3114900,3,RPG
3114900,4,Casual
3115890,23,Indie
3115890,37,Free To Play
3115890,4,Casual
3119050,1,Action
3119050,23,Indie
3119050,25,Adventure
3119050,28,Simulation
3120410,1,Action
3120410,23,Indie
3120410,25,Adventure
3120890,28,Simulation
3120890,4,Casual
3121630,1,Action
3121630,2,Strategy
3121630,23,Indie
3121630,28,Simulation
3121720,1,Action
3121720,23,Indie
3121720,25,Adventure
3121720,4,Casual
3121860,23,Indie
3125370,25,Adventure
3125370,37,Free To Play
3126880,1,Action
3126880,2,Strategy
3126880,25,Adventure
3126880,3,RPG
3126880,70,Early Access
3127000,23,Indie
3127000,3,RPG
3130800,23,Indie
3130800,25,Adventure
3130800,4,Casual
3131880,1,Action
3131880,23,Indie
3131880,25,Adventure
3131880,3,RPG
3134570,2,Strategy
3134570,23,Indie
3134570,3,RPG
3134570,4,Casual
3135270,1,Action
3135270,23,Indie
3135270,25,Adventure
3136490,2,Strategy
3136490,23,Indie
3136490,28,Simulation
3137000,18,Sports
3137000,23,Indie
3137000,28,Simulation
3137000,4,Casual
3141140,23,Indie
3141140,4,Casual
3141310,2,Strategy
3141310,23,Indie
3141310,25,Adventure
3141310,3,RPG
3141330,1,Action
3141330,25,Adventure
3143300,25,Adventure
3143300,4,Casual
3143520,2,Strategy
3143520,23,Indie
3143520,25,Adventure
3143520,28,Simulation
3143520,3,RPG
3143570,1,Action
3143570,25,Adventure
3143570,4,Casual
3144520,1,Action
3144520,25,Adventure
3144520,4,Casual
3146630,1,Action
3146630,23,Indie
3148060,23,Indie
3148060,25,Adventure
3151420,2,Strategy
3151420,23,Indie
3151420,4,Casual
3154800,18,Sports
3154800,23,Indie
3154800,28,Simulation
3154800,4,Casual
3154800,70,Early Access
3154910,1,Action
3154910,23,Indie
3154910,28,Simulation
3158600,1,Action
3158600,23,Indie
3158600,25,Adventure
3158600,4,Casual
3159040,1,Action
3159040,2,Strategy
3159040,4,Casual
3160110,1,Action
3160110,2,Strategy
3160110,23,Indie
3160500,2,Strategy
3160500,23,Indie
3160500,3,RPG
3160500,4,Casual
3160560,25,Adventure
3160560,37,Free To Play
3160560,4,Casual
3164400,1,Action
3164400,2,Strategy
3164400,23,Indie
3164400,4,Casual
3166730,23,Indie
3166730,4,Casual
3167020,1,Action
3167020,23,Indie
3167020,25,Adventure
3167020,3,RPG
3167260,1,Action
3167260,2,Strategy
3167280,1,Action
3167280,23,Indie
3168400,23,Indie
3168400,25,Adventure
3168690,1,Action
3168690,2,Strategy
3168690,23,Indie
3168690,25,Adventure
3168930,1,Action
3168930,23,Indie
3168930,25,Adventure
3169180,2,Strategy
3169180,23,Indie
3172770,1,Action
3172770,23,Indie
3172770,25,Adventure
3177210,2,Strategy
3177210,23,Indie
3177210,37,Free To Play
3180070,23,Indie
3180070,28,Simulation
3181260,2,Strategy
3181260,23,Indie
3181260,3,RPG
3181260,4,Casual
3181260,70,Early Access
3181830,1,Action
3181830,23,Indie
3181830,25,Adventure
3181830,37,Free To Play
3181830,4,Casual
3183220,2,Strategy
3183220,23,Indie
3183220,70,Early Access
3183410,23,Indie
3183410,25,Adventure
3184250,1,Action
3184250,23,Indie
3184250,37,Free To Play
3184250,4,Casual
3184990,23,Indie
3184990,25,Adventure
3184990,3,RPG
3185010,23,Indie
3185010,3,RPG
3185010,4,Casual
3185230,2,Strategy
3185230,23,Indie
3185230,25,Adventure
3185230,3,RPG
3185230,4,Casual
3185890,2,Strategy
3185890,23,Indie
3185890,3,RPG
3186120,25,Adventure
3186250,1,Action
3186250,23,Indie
3186250,37,Free To Play
3187010,23,Indie
3187010,25,Adventure
3187010,4,Casual
3188460,1,Action
3188460,23,Indie
3188460,25,Adventure
3188460,3,RPG
3192970,23,Indie
3192970,28,Simulation
3192970,4,Casual
3194360,1,Action
3194360,18,Sports
3194360,23,Indie
3194360,4,Casual
3194360,9,Racing
3196520,23,Indie
3196520,28,Simulation
3196520,4,Casual
3198760,2,Strategy
3198760,28,Simulation
3198820,1,Action
3198820,23,Indie
3198820,25,Adventure
3198820,3,RPG
3198820,4,Casual
3199430,23,Indie
3199430,28,Simulation
3200060,1,Action
3200060,23,Indie
3200220,2,Strategy
3200220,25,Adventure
3200260,2,Strategy
3200260,23,Indie
3200260,28,Simulation
3200260,4,Casual
3200260,70,Early Access
3202370,1,Action
3202370,2,Strategy
3202370,25,Adventure
3202400,23,Indie
3202400,4,Casual
3202400,9,Racing
3202430,1,Action
3202430,23,Indie
3202430,4,Casual
3202950,1,Action
3202950,18,Sports
3202950,23,Indie
3203160,23,Indie
3203160,4,Casual
3204140,2,Strategy
3204140,25,Adventure
3204140,3,RPG
3205360,23,Indie
3205360,28,Simulation
3205410,18,Sports
3205410,2,Strategy
3205410,23,Indie
3205410,28,Simulation
3206550,23,Indie
3206550,25,Adventure
3208730,25,Adventure
3209480,23,Indie
3209480,25,Adventure
3210590,1,Action
3210590,23,Indie
3210590,25,Adventure
3210750,1,Action
3210750,23,Indie
3210750,25,Adventure
3213600,28,Simulation
3213790,1,Action
3213790,23,Indie
3213790,25,Adventure
3213790,4,Casual
3214220,1,Action
3214790,2,Strategy
3214790,23,Indie
3214790,3,RPG
3216500,25,Adventure
3217820,1,Action
3217820,2,Strategy
3217820,23,Indie
3217820,25,Adventure
3217820,28,Simulation
3217820,29,Massively Multiplayer
3217820,37,Free To Play
3220170,23,Indie
3220170,25,Adventure
3220170,29,Massively Multiplayer
3220170,3,RPG
3220170,37,Free To Play
3220180,1,Action
3220180,23,Indie
3220180,28,Simulation
3220180,4,Casual
3220180,70,Early Access
3220260,2,Strategy
3220430,23,Indie
3220430,25,Adventure
3220430,28,Simulation
3220430,4,Casual
3220620,23,Indie
3220620,25,Adventure
3222920,23,Indie
3222920,28,Simulation
3222920,4,Casual
3223370,1,Action
3223370,23,Indie
3223370,25,Adventure
3223370,28,Simulation
3223470,2,Strategy
3224330,1,Action
3224330,23,Indie
3224330,25,Adventure
3224330,4,Casual
3224410,23,Indie
3224410,4,Casual
3226580,2,Strategy
3226580,23,Indie
3226580,4,Casual
3226740,2,Strategy
3226740,3,RPG
3226740,4,Casual
3227670,23,Indie
3227670,28,Simulation
3227670,3,RPG
3227670,4,Casual
3227790,2,Strategy
3227790,23,Indie
3227790,28,Simulation
3227790,4,Casual
3228800,23,Indie
3228800,28,Simulation
3228800,4,Casual
3228800,9,Racing
3230030,1,Action
3230030,2,Strategy
3230030,23,Indie
3230030,25,Adventure
3230030,3,RPG
3230030,70,Early Access
3230860,1,Action
3230860,25,Adventure
3230860,4,Casual
3232760,1,Action
3232760,23,Indie
3232760,25,Adventure
3233130,23,Indie
3233130,25,Adventure
3233130,28,Simulation
3234170,2,Strategy
3234170,23,Indie
3234170,70,Early Access
3234660,2,Strategy
3234660,23,Indie
3235740,2,Strategy
3236710,1,Action
3236710,3,RPG
3236710,4,Casual
3237360,1,Action
3237570,1,Action
3237570,25,Adventure
3237570,29,Massively Multiplayer
3238190,23,Indie
3238190,4,Casual
3239220,23,Indie
3239220,4,Casual
3239500,23,Indie
3239500,25,Adventure
3239500,4,Casual
3239650,18,Sports
3239650,9,Racing
3243410,2,Strategy
3243410,23,Indie
3244900,2,Strategy
3244900,23,Indie
3244900,4,Casual
3247750,1,Action
3247750,23,Indie
3247750,70,Early Access
3249650,1,Action
3249650,23,Indie
3252250,23,Indie
3252440,23,Indie
3252440,25,Adventure
3252440,3,RPG
3253190,1,Action
3253190,23,Indie
3253190,25,Adventure
3253190,3,RPG
3253190,4,Casual
3256840,1,Action
3256840,23,Indie
3256840,25,Adventure
3257040,1,Action
3257040,23,Indie
3257040,25,Adventure
3262080,2,Strategy
3262080,23,Indie
3262080,4,Casual
3262080,70,Early Access
3262560,2,Strategy
3262560,23,Indie
3262560,28,Simulation
3262560,4,Casual
3262810,23,Indie
3262810,28,Simulation
3265060,1,Action
3265060,23,Indie
3265060,25,Adventure
3265060,3,RPG
3267940,23,Indie
3267940,25,Adventure
3267940,4,Casual
3268870,2,Strategy
3268870,23,Indie
3268870,3,RPG
3270580,1,Action
3270580,2,Strategy
3270580,23,Indie
3270580,4,Casual
3271880,23,Indie
3271880,25,Adventure
3272170,2,Strategy
3272170,23,Indie
3272170,25,Adventure
3272170,4,Casual
3273550,1,Action
3273550,25,Adventure
3273650,1,Action
3273650,18,Sports
3273650,23,Indie
3273650,28,Simulation
3273650,29,Massively Multiplayer
3273650,37,Free To Play
3273650,4,Casual
3273650,70,Early Access
3273650,9,Racing
3273660,1,Action
3273660,18,Sports
3273660,23,Indie
3273660,28,Simulation
3273660,29,Massively Multiplayer
3273660,37,Free To Play
3273660,4,Casual
3273660,70,Early Access
3273660,9,Racing
3273740,1,Action
3273740,23,Indie
3275460,2,Strategy
3275460,23,Indie
3275460,28,Simulation
3275460,70,Early Access
3276950,1,Action
3276950,2,Strategy
3276960,2,Strategy
3276960,23,Indie
3276960,4,Casual
3277640,2,Strategy
3277640,23,Indie
3279170,23,Indie
3279170,4,Casual
3279410,23,Indie
3279410,4,Casual
3281330,1,Action
3281330,23,Indie
3281330,4,Casual
3281330,9,Racing
3281380,1,Action
3281380,23,Indie
3281380,3,RPG
3281380,4,Casual
3282260,1,Action
3282260,25,Adventure
3282260,4,Casual
3282260,70,Early Access
3282260,9,Racing
3282690,1,Action
3282690,23,Indie
3282690,4,Casual
3282980,1,Action
3282980,23,Indie
3282980,25,Adventure
3282980,70,Early Access
3290390,1,Action
3290600,23,Indie
3290600,28,Simulation
3290600,3,RPG
3290600,4,Casual
3291040,1,Action
3291040,2,Strategy
3291090,1,Action
3291090,23,Indie
3291090,25,Adventure
3291090,70,Early Access
3292750,1,Action
3292750,2,Strategy
3292750,23,Indie
3292750,4,Casual
3293010,23,Indie
3293010,28,Simulation
3293010,4,Casual
3293010,9,Racing
3293180,1,Action
3293180,28,Simulation
3294020,23,Indie
3294020,25,Adventure
3294570,1,Action
3294570,25,Adventure
3295350,2,Strategy
3295680,2,Strategy
3295680,25,Adventure
3297940,1,Action
3297940,23,Indie
3297940,25,Adventure
3297940,28,Simulation
3299340,23,Indie
3299340,3,RPG
3299340,4,Casual
3299830,37,Free To Play
3299830,4,Casual
3300300,2,Strategy
3300300,23,Indie
3300300,4,Casual
3300760,1,Action
3300760,23,Indie
3300760,25,Adventure
3300760,70,Early Access
3302620,23,Indie
3302620,28,Simulation
3302620,4,Casual
3304050,23,Indie
3304050,25,Adventure
3305120,1,Action
3305120,23,Indie
3305120,25,Adventure
3305120,3,RPG
3305920,23,Indie
3305920,4,Casual
3305920,70,Early Access
3308220,1,Action
3308220,23,Indie
3308220,70,Early Access
3308330,1,Action
3308330,23,Indie
3308330,25,Adventure
3308870,23,Indie
3308870,25,Adventure
3308870,28,Simulation
3308870,4,Casual
3309750,23,Indie
3309750,25,Adventure
3312430,3,RPG
3312430,70,Early Access
3313200,23,Indie
3313200,4,Casual
3314790,1,Action
3314790,18,Sports
3314790,2,Strategy
3314790,23,Indie
3314790,25,Adventure
3314790,28,Simulation
3316690,23,Indie
3316690,25,Adventure
3316690,29,Massively Multiplayer
3316690,4,Casual
3317620,23,Indie
3317620,3,RPG
3318080,1,Action
3318080,4,Casual
3318490,23,Indie
3318490,28,Simulation
3318490,70,Early Access
3321850,2,Strategy
3323040,1,Action
3323040,23,Indie
3323260,23,Indie
3323260,25,Adventure
3323260,4,Casual
3323850,23,Indie
3323850,4,Casual
3324980,1,Action
3324980,25,Adventure
3325500,2,Strategy
3325500,23,Indie
3325500,28,Simulation
3325500,4,Casual
3326580,2,Strategy
3326580,23,Indie
3326580,4,Casual
3327640,25,Adventure
3327640,4,Casual
3328180,25,Adventure
3329260,23,Indie
3329260,28,Simulation
3329260,4,Casual
3330410,1,Action
3330410,2,Strategy
3330410,23,Indie
3330420,3,RPG
3330510,2,Strategy
3330510,23,Indie
3330510,28,Simulation
3330510,4,Casual
3332140,23,Indie
3332140,25,Adventure
3333310,25,Adventure
3334770,18,Sports
3334770,2,Strategy
3334770,23,Indie
3334770,28,Simulation
3334770,70,Early Access
3337710,2,Strategy
3337710,23,Indie
3337710,28,Simulation
3337710,4,Casual
3337710,70,Early Access
3339810,1,Action
3339810,23,Indie
3339810,70,Early Access
3339810,9,Racing
3341510,1,Action
3341510,3,RPG
3342150,1,Action
3342150,23,Indie
3342150,4,Casual
3342800,23,Indie
3342800,25,Adventure
3342900,1,Action
3342900,2,Strategy
3342900,23,Indie
