"auc","standard_error","ci95_lower","ci95_upper","ci_method","diagnostic_scope"
0.660535729866504,0.01874128324836,0.623803489675654,0.697267970057353,"DeLong placement-value normal approximation","In-sample descriptive discrimination; no classification threshold optimization"
