"package","package_version","family","parameter_name","parameter_value","variance_definition","interpretation","derived_rho_name","derived_rho","rho_interpretation","boundary_flag","extreme_fixed_parameter_count"
"glmmTMB","1.1.14","glmmTMB::betabinomial(link = logit)","phi = exp(dispersion linear predictor)",8.746726659122,"Var(Y)=n*p*(1-p)*(phi+n)/(phi+1)","phi is beta precision; larger phi means less extra-binomial heterogeneity and phi -> infinity is the binomial limit","rho = 1/(phi+1)",0.102598547694379,"latent within-game Bernoulli intraclass correlation; larger rho means more within-game dependence/heterogeneity",FALSE,0
