"pearson_chi_square","residual_df","pearson_dispersion_ratio","residual_deviance","deviance_dispersion_ratio","overdispersion_flag","flag_reference"
60503.5653493961,823,73.5158752726562,50874.43382476,61.8158369681166,TRUE,"ratio > 1.5 used as a material diagnostic flag; ratio > 1 indicates overdispersion"
