"appid","name","total_reviews","raw_positive_rate","eb_all","eb_prior10","eb_prior20"
2968420,"PowerWash Simulator 2",10838,0.915667097250415,0.915617929489069,0.91561754897988,0.915613120206503
2973830,"Crime Shop Simulator: A Prison Boss Game",157,0.859872611464968,0.858678762540017,0.85903503552359,0.858976903473518
2977680,"ScanIt!",4,1,0.896212616889674,0.89775408144717,0.894724022111121
2978460,"HARD VOID",8,1,0.925725065222174,0.924720141050274,0.921298523700963
2979020,"Clayers: Prologue",6,1,0.913414570778272,0.913285175424945,0.909930541051875
2981070,"Arcane Trigger",360,0.852777777777778,0.852363554558043,0.85254176474463,0.852527709117243
2981450,"Mystery Lover:Nonexistent Memories",351,0.945868945868946,0.943862568564763,0.943764327342492,0.943577168902281
2983410,"Xenopurge",416,0.850961538461538,0.85062838175979,0.850787517574756,0.850778131620794
2985450,"Umigame",43,0.767441860465116,0.774902966793629,0.777905255064263,0.778801081349245
2986340,"Flood",9,1,0.930654731507598,0.929376643866756,0.92597029800506
2987110,"Necromancer For A Week",27,0.962962962962963,0.938161168785332,0.937314815687406,0.93551323178388
2995560,"Wildkeepers Rising",110,0.790909090909091,0.792836595539992,0.793953751573119,0.794247723710343
2996290,"Jigsaw Industry",5,0.8,0.815231472989642,0.823965723203626,0.825074902022729
2998130,"Spiritual Clinic Simulator",2,0,0.622555242768293,0.657262542102133,0.670215071609419
2999220,"Cupig's Key Collectathon",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3001330,"Forest Heroes",278,0.834532374100719,0.834388253688698,0.834687026021427,0.834711385188478
3002400,"Black Annis",20,0.75,0.768103862848561,0.773923192573058,0.77565611930593
3002630,"Dionysus",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3003730,"Fantasy Clicker",36,0.611111111111111,0.642359914851237,0.649225625561512,0.652258827274183
3004860,"Sunchaser",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3006080,"Aris Arcanum",19,0.736842105263158,0.75885278419504,0.76528329544274,0.767299473628949
3006280,"Sheepherds!",306,0.983660130718954,0.980629731303982,0.980388266203606,0.980094972570673
3008340,"Day of the Shell",381,0.687664041994751,0.689860302952721,0.690489244899803,0.690759154588068
3008800,"Seconds Till Destruction",24,1,0.965250183783536,0.963366557628552,0.960839349374079
3008950,"Twisted Screens",4,0.75,0.796877462908124,0.808201377778077,0.810308510358622
3012220,"Double Dragon Revive",157,0.630573248407643,0.637910516687758,0.639745617993247,0.640591476011623
3013500,"Bunny Space Odyssey: FlopHop",51,0.980392156862745,0.964168034058477,0.963179215505395,0.961813713087199
3014460,"Azrael's Tear",7,1,0.920040873360553,0.919406246911038,0.915997391632726
3015920,"Tides of The Endless",25,0.84,0.83761445545997,0.840152867480025,0.84025177195773
3019870,"San Geng",55,0.963636363636364,0.950139620609187,0.949462577589352,0.948332303915302
3022560,"The Banker Tycoon",2,0,0.622555242768293,0.657262542102133,0.670215071609419
3024040,"Stronghold Crusader: Definitive Edition",10580,0.927504725897921,0.927447575630664,0.927445957114488,0.927440661244883
3024370,"NebuLeet",53,0.905660377358491,0.897661511779146,0.897921117770234,0.897329328773392
3026650,"Master Bobber",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3027310,"Zombi Efem",2,0.5,0.746518144640867,0.76635414103533,0.771777466428911
3029500,"Wind Story",5,0.4,0.634512874804584,0.659581378384836,0.669386402849425
3030130,"Known as Puca",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3032010,"The Supper: New Blood",120,0.883333333333333,0.880660056311523,0.880929905118774,0.880738568747908
3032520,"BLUMA",22,1,0.962773973044716,0.960854545159303,0.95821518296064
3033080,"Wukong Survivors ：Begin",17,1,0.954704839520599,0.952755466110847,0.949806477100265
3034350,"Niraya of ■■",21,0.523809523809524,0.591944101222537,0.604434446404498,0.610100099026247
3034530,"Zilar: Empire Of The Underground",18,1,0.956586889340369,0.954632736681953,0.951748487636765
3035320,"Zombie God",14,0.928571428571429,0.898099992382339,0.89881514823616,0.897139081285115
3035880,"Devil's Drizzle",63,0.936507936507937,0.926957513418401,0.926720982259986,0.925936476946354
3036320,"My Last Stand: Survivors",2,0,0.622555242768293,0.657262542102133,0.670215071609419
3036800,"PRITTO PRISONER",76,0.934210526315789,0.926342799614716,0.926151369405504,0.925493114978315
3037480,"Paplion",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3038530,"NikNaks",12,0.916666666666667,0.88681971289006,0.888256696989859,0.886773257593277
3039910,"Demon Hunt",459,0.773420479302832,0.774129671245665,0.774454587262862,0.774557178338181
3040110,"Outsider",5,1,0.905590772082171,0.906157895613021,0.902919151609382
3040180,"Holy Shot",53,0.849056603773585,0.846871670131602,0.848059573887934,0.848024659412867
3040670,"Catalina's Horror Adventure",5,1,0.905590772082171,0.906157895613021,0.902919151609382
3042280,"Drop It! Jelly Man",5,1,0.905590772082171,0.906157895613021,0.902919151609382
3042560,"Void: Icarus",4,1,0.896212616889674,0.89775408144717,0.894724022111121
3043580,"Keeper",1021,0.910871694417238,0.910380893760535,0.910382481414983,0.910339252137208
3044220,"Liminal Exit",90,0.688888888888889,0.697660574726931,0.700084827974135,0.701090821598363
3045660,"东方醉游稽传~Touhou Drunken Rebellion",104,0.884615384615385,0.881482836608289,0.881783385161109,0.881559491850208
3047090,"Drive Out",5,1,0.905590772082171,0.906157895613021,0.902919151609382
3047310,"Aim Assault",42,0.785714285714286,0.791024299559349,0.793727075515478,0.794425173920867
3047510,"Myths are 100% True",182,1,0.994444423166549,0.993964367328856,0.993430910178498
3051240,"Hungry Meem",9,0.666666666666667,0.731543161763258,0.743808968204983,0.747888214016706
3051490,"Nicktoons & The Dice of Destiny",39,0.923076923076923,0.910248594373598,0.910287104028381,0.909339076301711
3052320,"Ground Mine Girl ",1,0,0.710649405258107,0.737744240951264,0.745978427154954
3054820,"DevilConnection",1941,0.987635239567233,0.987137154919214,0.987094666312688,0.987045095210856
3055230,"Sex any cost but free",432,0.726851851851852,0.728249698302686,0.728709474255932,0.728889038367994
3055530,"Dare to Lucid Dream",20,1,0.959917784950884,0.95797266503423,0.955214064603747
3058360,"Parisian Bistro Simulator",425,0.938823529411765,0.937260739756968,0.937196119234337,0.937051269556463
3059160,"Wizard Duel",3,1,0.884765810979371,0.887697048511342,0.885017735402677
3061100,"栖云：遗忘之境 Oriental Dreams : The Forgotten Realm",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3061370,"Manga Ninja 漫画忍者",8,1,0.925725065222174,0.924720141050274,0.921298523700963
3062040,"Hot Rod Mayhem",4,1,0.896212616889674,0.89775408144717,0.894724022111121
3064730,"Twisted Jam",1,0,0.710649405258107,0.737744240951264,0.745978427154954
3065870,"Varthos - Heir to the Throne",79,0.670886075949367,0.682075979343724,0.685008606316271,0.686259988520011
3067620,"CROW",27,0.851851851851852,0.847436083690963,0.849509788672777,0.84942054174512
3067970,"Broken Aperture",7,0.857142857142857,0.84351180095378,0.848817722790863,0.848639924943097
3068670,"Anode Heart: Layer Null",224,0.915178571428571,0.912873961009236,0.912869162735317,0.912670038827535
3069360,"RIP Party",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3070390,"Master Lemon: The Quest for Iceland",108,1,0.990840287531556,0.990086187510054,0.989234719041687
3070650,"群島物語 - 實習鍊金術士的 90 天之旅",27,0.925925925925926,0.907919473753876,0.908046473349196,0.906815668437626
3070880,"Farming & Supermarket Simulator",830,0.790361445783132,0.790633005464113,0.790792252887986,0.790836165366919
3075800,"Subterranauts",190,0.768421052631579,0.770257940115177,0.771047742510014,0.771301522459561
3076240,"True Nightmare - Roadside Сafe",134,0.798507462686567,0.799775576139846,0.800648748151567,0.800860906641866
3077570,"MOMO Crash",701,0.893009985734665,0.892450322457829,0.892480471080921,0.892434888736686
3078670,"Tiny Pixels Vol. 2 - Stormy Knights",5,1,0.905590772082171,0.906157895613021,0.902919151609382
3080530,"Project X: Light Years",141,0.936170212765957,0.93169898694582,0.931551783140128,0.931156327946071
3083990,"Imaginary Friend Institution",50,0.96,0.945693115355209,0.945042390389262,0.943866346929267
3084740,"Command Deck",74,0.986486486486487,0.974461112873576,0.973613038686235,0.972544632602648
3085200,"MOTTAINAI GHOST",12,0.75,0.776120216825212,0.783908555323918,0.785998115572916
3086120,"Harpoon Classic '97",61,0.836065573770492,0.835316446627257,0.836551350051495,0.836634086151409
3086580,"LOST EMBER: Rekindled Edition",100,0.77,0.773305210472152,0.77472703058939,0.775169411735567
3094480,"Bad Cheese",604,0.718543046357616,0.71962941771859,0.719975309960921,0.720114096373069
3096410,"Mini Dungeons",3,0.666666666666667,0.774474891531722,0.789335831964278,0.792819240522017
3098140,"Crown and Adventure",1672,0.618421052631579,0.619177990453055,0.619369670137641,0.619460918394266
3098170,"Titans of the Past",108,0.833333333333333,0.833038196546915,0.8337908845311,0.833856246662511
3098380,"Locked In",5,0.4,0.634512874804584,0.659581378384836,0.669386402849425
3099630,"Academy Love Saga: Tennis Angels",169,0.923076923076923,0.919774566728448,0.919725194984263,0.919437797359311
3100580,"白影酒馆 Tavern Revisited",11,0.636363636363636,0.704409615489315,0.716967528262484,0.721581723905491
3101040,"Magical Girl Witch Trials",29730,0.966296670030272,0.966268409919426,0.966266398094893,0.966263625449885
3102750,"The happiness of maggots",47,0.893617021276596,0.886090634508138,0.886613906407638,0.886097476225311
3108990,"Butterfly Dream",27,0.62962962962963,0.665985913502226,0.673899734643518,0.6772351616676
3109070,"Despondent",9,0.555555555555556,0.665172638515145,0.681953076317726,0.688527519353921
3109280,"Super Loco World - Cozy Train Automation",327,0.761467889908257,0.762675867049683,0.76316682127103,0.763332762881307
3109830,"Peacequarium",10,0.8,0.810491465599515,0.816985391904392,0.8180496102115
3110450,"Randal's Tuesday",89,0.831460674157303,0.831226059914663,0.832148181351246,0.832237893318721
3111670,"programming-factory-2",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3113650,"Sheep Seeker",22,1,0.962773973044716,0.960854545159303,0.95821518296064
3114280,"Eternal ONE",7,1,0.920040873360553,0.919406246911038,0.915997391632726
3114900,"Dread Flats",1452,0.834710743801653,0.834681923451575,0.834740091552383,0.834744836513645
3119050,"Obfuscation",49,0.73469387755102,0.744950002040969,0.748218016170091,0.749374179530012
3120410,"Little Droid 2: Escape",10,0.9,0.872731111014648,0.87523801578664,0.87408406095321
3120890,"CatCat",23,0.91304347826087,0.895247956318073,0.895853717105118,0.894731918713381
3121630,"Nightwatch at the Hopkins' Cliffside",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3121720,"A Snail's Pace",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3121860,"Nocturnal Whispers",5,0.6,0.724872173897113,0.741773550794231,0.747230652436077
3125370,"There Is No Escape",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3126880,"Beneath The Six",26,0.730769230769231,0.749124085705771,0.754519968045715,0.756335267613449
3127000,"Splintered",307,0.889250814332248,0.888059654451286,0.888142981492989,0.888049719103313
3130800,"Find My Frogs",208,1,0.99511918875483,0.994693692619602,0.99422219751092
3131880,"The Lubs: True Alliance",4,1,0.896212616889674,0.89775408144717,0.894724022111121
3134570,"Sorcerer's Servant",29,0.862068965517241,0.856137382500648,0.857831841346882,0.857593954753804
3135270,"Slasher",26,0.730769230769231,0.749124085705771,0.754519968045715,0.756335267613449
3136490,"Echoes of the Architects",46,0.804347826086957,0.807078689716354,0.80924605854064,0.809696443823376
3141140,"100 Sea Cats",41,0.902439024390244,0.892816031934105,0.89325094079861,0.89257873966849
3141310,"Inkshade",616,0.876623376623377,0.876147056508739,0.876210087179487,0.876176017492458
3141330,"Of Lies and Rain",168,0.797619047619048,0.798670428888622,0.799381055417205,0.799557091872456
3143300,"Amairo Chocolate 3",81,0.987654320987654,0.976514386266199,0.975708035101743,0.974707782512961
3143570,"Holy Valkyrie EXS-TiA: Concerto 1",17,0.882352941176471,0.868000625462952,0.869996646918007,0.869311154098579
3144520,"Robes & Wrinkles",2,0.5,0.746518144640867,0.76635414103533,0.771777466428911
3146630,"ShoPaDen - Cyber World Rampage",1,0,0.710649405258107,0.737744240951264,0.745978427154954
3148060,"Penelope Pendrick and the Art of Deceit",572,0.972027972027972,0.970514105884789,0.970402747834152,0.970255703023698
3151420,"Mystic Explorer",45,0.755555555555556,0.764136587492899,0.767250728654218,0.768249659636895
3154800,"Football Pitch Simulator",174,0.942528735632184,0.938662694461183,0.938500034616494,0.938150378023908
3154910,"SERK: Chaos City Delivery ",1,0,0.710649405258107,0.737744240951264,0.745978427154954
3158600,"Stunt Dog Adventure",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3160110,"Starbug Troopers : The 4 horseflies of the apocalypse",13,0.846153846153846,0.840308830833979,0.844210783760007,0.844234339845099
3160500,"Kingdom of Cards",74,0.72972972972973,0.737159643970636,0.739526629212556,0.740401804381632
3164400,"Cats go! : Tactical Defense Braw",39,0.974358974358974,0.954627033699661,0.953608458060425,0.952032006253481
3166730,"Forest Time",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3167020,"Escape From Duckov",83387,0.857219950351973,0.857217808881741,0.857218529492189,0.857218429384934
3167260,"WAR RATS: The Rat em Up",381,0.955380577427822,0.953380619995946,0.953263006767966,0.953073687768602
3167280,"Ikarus Parkour",195,0.81025641025641,0.810785292457134,0.811335114098123,0.811447671764968
3168400,"Awaken Infinity",23,0.956521739130435,0.929651314857566,0.929002952072419,0.927150860614995
3168690,"Toony's Daycare",10,0.8,0.810491465599515,0.816985391904392,0.8180496102115
3168930,"Infect Cam",34,0.588235294117647,0.624507781488722,0.632183931552409,0.635638848804095
3169180,"Chosen War",11,0.727272727272727,0.763002462860221,0.772013575461068,0.774642919685944
3172770,"Terrorbytes",51,0.843137254901961,0.841505047781528,0.842835256035993,0.84285948533369
3177210,"酒馆战争",44,0.909090909090909,0.899238472992343,0.899509850383078,0.898794508702565
3180070,"No, I'm not a Human",27097,0.931689854965494,0.931666596068662,0.931665792684097,0.931663618184964
3181260,"Catolonizer",12,1,0.942169460922484,0.94043076782283,0.937160828603458
3183220,"Aurora Defense",98,0.602040816326531,0.615201289799361,0.618303369676511,0.619758383615219
3183410,"The Bench",87,0.919540229885057,0.913558765574646,0.913538989286452,0.91304744280305
3184990,"The Occult Detective",272,0.724264705882353,0.726523321590812,0.727253411437595,0.727539175801849
3185010,"Hounimal",15,1,0.950404719723233,0.948492790252201,0.945412433285724
3185230,"Quest of the Hero",8,1,0.925725065222174,0.924720141050274,0.921298523700963
3185890,"我打不过漂亮的她们",1132,0.95583038869258,0.955147787049808,0.955106004887136,0.955040322000917
3186120,"NIDANA",184,0.83695652173913,0.836663746051794,0.837096340331827,0.837124100657801
3187010,"Dinocop",721,0.961165048543689,0.960052067979665,0.959979296200154,0.959872030688031
3188460,"Orcs Will Never Be Slaves",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3192970,"Star Freight",19,1,0.958318777185676,0.956366521286456,0.953545821225497
3194360,"Formula Legends",853,0.825322391559203,0.82533977841472,0.825450396882431,0.825465776837278
3196520,"Island Robot Farm",79,0.79746835443038,0.799630474954587,0.801062842994965,0.801406122033063
3198760,"THE BEST INVESTOR",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3199430,"EYES ON THE EXAM",66,0.924242424242424,0.916122133795588,0.916058154494292,0.915403642358149
3200060,"SANAE's Sylphid Breeze",175,0.845714285714286,0.845113514974319,0.845516473274539,0.845514306238262
3200220,"Red Rogue Sea",52,0.634615384615385,0.65479799910329,0.65957588907094,0.661680630202225
3202400,"Ball Race Party",17,0.941176470588235,0.911352732491775,0.911376056514427,0.909558815599422
3202430,"Tiny Devils",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3202950,"Fresh Tracks",53,0.943396226415094,0.931521406210842,0.931162147025101,0.930199108347076
3203160,"Talk to Me Human",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3204140,"Novel Rogue",5,1,0.905590772082171,0.906157895613021,0.902919151609382
3205360,"City Lights, Old Flames",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3205410,"Line Clipper: Tennis Tactics",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3206550,"The Greys: Human Abductions",11,0.727272727272727,0.763002462860221,0.772013575461068,0.774642919685944
3208730,"Akizora Memories - Horizon of Fate -",12,0.916666666666667,0.88681971289006,0.888256696989859,0.886773257593277
3209480,"Last Report",2409,0.892486508924865,0.892323969538067,0.89233286345944,0.892319535940795
3210590,"Massi vs. José",5,1,0.905590772082171,0.906157895613021,0.902919151609382
3210750,"Unprotected",11,0.545454545454545,0.645816768118409,0.661921481063899,0.668520528125038
3213600,"Store Wars: Multiplayer Shop Simulator",99,0.94949494949495,0.942466956051243,0.942149982570733,0.941531672570406
3213790,"Red Pistol",14,0.928571428571429,0.898099992382339,0.89881514823616,0.897139081285115
3214220,"Steel Knight's ARMIS",40,0.575,0.608291231010207,0.615368993799726,0.618629479106413
3214790,"Shards of the Realm",32,0.71875,0.736127384377694,0.741061570044071,0.742833049304577
3216500,"SHUTEN ORDER",700,0.802857142857143,0.803071331552481,0.803240511568648,0.803280538092464
3220170,"Arcane Afterfall",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3220180,"Vestigia: Joust",21,0.904761904761905,0.887507732709008,0.888458699550822,0.887433334324175
3220620,"Benny Bash",49,0.775510204081633,0.781269441225906,0.783826361524226,0.78455685251538
3222920,"Interior Tales",12,1,0.942169460922484,0.94043076782283,0.937160828603458
3223370,"There's Nothing Underground",7,1,0.920040873360553,0.919406246911038,0.915997391632726
3223470,"Conquero : Rise or Kneel",4,1,0.896212616889674,0.89775408144717,0.894724022111121
3224330,"Thunderman - Adventures in another realm",6,1,0.913414570778272,0.913285175424945,0.909930541051875
3224410,"Tone",1,0,0.710649405258107,0.737744240951264,0.745978427154954
3226580,"Monsters & Magics: Digital Card Game",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3226740,"Beastly Tactics: Rock Paper Scissors",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3227670,"My Daughter In Family Ai",21,0.571428571428571,0.628889555158346,0.639937478047789,0.644766753438488
3227790,"The Uncultured",3,1,0.884765810979371,0.887697048511342,0.885017735402677
3228800,"Neon Highways",13,0.923076923076923,0.892755660082402,0.893797703148418,0.892204796085096
3230860,"Kitty Loves Birds",9,0.888888888888889,0.864284208259485,0.867520751979498,0.866609603342275
3232760,"Cappi: Starbound Saga",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3233130,"Claire",115,0.91304347826087,0.908770955740048,0.908798809410972,0.90844552134389
3234170,"CyCall",8,0.75,0.783547627810884,0.792851505192841,0.795085012685698
3234660,"Tokiros",4,1,0.896212616889674,0.89775408144717,0.894724022111121
3235740,"Fruit vs. Aliens",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3236710,"Puzzle Quest: Immortal Edition",520,0.778846153846154,0.779410539321197,0.779686842362936,0.779770841539391
3237360,"Lone Soul",15,0.8,0.80800143363747,0.813154090478582,0.814099360581525
3237570,"delivery pals",142,0.485915492957746,0.499923308419377,0.502960207989163,0.504511063209301
3238190,"Success In Progress",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3239500,"Cloud Cats` Land",46,0.978260869565217,0.960727081593043,0.959716442028381,0.958267844259639
3239650,"Garfield Kart 2 - All You Can Drift",216,0.458333333333333,0.468426836449206,0.470611930470342,0.471748300850429
3243410,"The Forbidden Flask",10,1,0.934970756429782,0.933490639668888,0.930118511694919
3244900,"Curvelicious",12,0.916666666666667,0.88681971289006,0.888256696989859,0.886773257593277
3247750,"Mycopunk",4069,0.885229786188253,0.885144261832947,0.885151470706704,0.885144766895129
3249650,"Little Fighter 2 Remastered",1768,0.765837104072398,0.766048950376828,0.766139280601091,0.766169432402595
3252440,"Geon",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3253190,"RazePact",7,1,0.920040873360553,0.919406246911038,0.915997391632726
3256840,"Odyssey to the Frozen Legion",21,1,0.961398640580626,0.959464762837403,0.956766643148657
3257040,"Crop Crusaders",3,0.666666666666667,0.774474891531722,0.789335831964278,0.792819240522017
3262080,"Word Rave",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3262560,"Weeks Till Winter",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3262810,"Mushroom Hunter World",8,0.625,0.712458909105239,0.726917187264125,0.731978257178065
3265060,"Touhou Dystopian",2147,0.976711690731253,0.976292042028131,0.976259152863481,0.97621773778611
3268870,"Mercator",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3270580,"Contract of Swarm Hunter",15,0.933333333333333,0.902936957694645,0.903379890327661,0.901641409050991
3271880,"Kano. Stone islands.",5,1,0.905590772082171,0.906157895613021,0.902919151609382
3272170,"Face of Another",139,0.964028776978417,0.95833081809482,0.957981236492087,0.957458088574693
3273550,"Dora<U+2122>: Rainforest Rescue",3,1,0.884765810979371,0.887697048511342,0.885017735402677
3273740,"Abyss Chaser",13,1,0.945202489330826,0.943384622536829,0.940175252325093
3275460,"Five Mysterious Murders",18,1,0.956586889340369,0.954632736681953,0.951748487636765
3276960,"Sorcery Slam",13,1,0.945202489330826,0.943384622536829,0.940175252325093
3277640,"Bug.Splash TD : Debugged",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3279410,"The Case of the Worst Day Ever",63,0.920634920634921,0.912478804055268,0.91246918901372,0.911821386686957
3281330,"A Simple Ball Game",3,1,0.884765810979371,0.887697048511342,0.885017735402677
3281380,"Nelumbra",17,1,0.954704839520599,0.952755466110847,0.949806477100265
3282260,"Marble Quest",12,1,0.942169460922484,0.94043076782283,0.937160828603458
3282690,"RoundZ",3,1,0.884765810979371,0.887697048511342,0.885017735402677
3282980,"Urbex Murder",16,0.75,0.771385490731139,0.778053826086439,0.779959724575036
3290390,"NIGHT STRIKER GEAR",94,0.882978723404255,0.879632358786161,0.879982730273812,0.8797488681195
3290600,"Cottonville",39,0.717948717948718,0.732734837069346,0.737001687900206,0.738567356494632
3291040,"Ordinary Heroes",4,1,0.896212616889674,0.89775408144717,0.894724022111121
3291090,"Planet Hoarders",10,0.6,0.686012174769247,0.700480144139895,0.705980708728081
3292750,"Distractor",4,1,0.896212616889674,0.89775408144717,0.894724022111121
3293010,"Easy Delivery Co.",9479,0.951155185146112,0.951076273502095,0.951071727989888,0.951064125160641
3294020,"Contra Spem Spero",22,0.954545454545455,0.927144853117935,0.926568762734361,0.924710039768474
3294570,"Killer Depths",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3295350,"StarSim: BattleZone",8,0.875,0.854636346516529,0.858785823121557,0.85819176819333
3297940,"Fear Academy",22,0.590909090909091,0.64211189370369,0.652282503334819,0.65666889423115
3299340,"游郭惊梦",23,0.826086956521739,0.826441239239087,0.829555247170517,0.829894034910154
3300760,"LootMage",13,0.846153846153846,0.840308830833979,0.844210783760007,0.844234339845099
3305120,"Dead Exhale",10,0.4,0.561532883938979,0.583974896375399,0.593911807244663
3305920,"CubeyCollect",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3308220,"Galatico",13,1,0.945202489330826,0.943384622536829,0.940175252325093
3308330,"Hardcore Circus",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3308870,"and Roger",2674,0.950261780104712,0.949984525088671,0.949968890508915,0.949942275472848
3309750,"As Long As You're Here",486,0.997942386831276,0.995844426531856,0.995657167119634,0.995449764182697
3313200,"Cat Snap",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3314790,"CloverPit",24603,0.901353493476405,0.901335356304852,0.901335826824298,0.90133426943883
3316690,"the travelers",16,1,0.952652213199652,0.950716128610107,0.947701588330354
3317620,"Clan Duramont",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3318080,"Grorb: Grow the Orb",6,0.833333333333333,0.830543448233867,0.837335473971826,0.837708372017243
3318490,"Bunker Constructor Simulator",9,0.333333333333333,0.532431592018918,0.55824129254321,0.569806130028351
3321850,"HyperCoven",4,1,0.896212616889674,0.89775408144717,0.894724022111121
3323040,"Shapefighter",2,1,0.870481046513441,0.875445739968527,0.873339861248404
3323260,"Planeturem",8,0.625,0.712458909105239,0.726917187264125,0.731978257178065
3323850,"Blippo+",394,0.951776649746193,0.94989633285077,0.949792082075375,0.949614757298775
3324980,"EVERDARK: Undead Apocalypse",3,1,0.884765810979371,0.887697048511342,0.885017735402677
3325500,"Worldwide Rush",557,0.782764811490126,0.783249887596767,0.783500586032603,0.783574494639669
3326580,"Raybounder",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3327640,"hololive Holo's Hanafuda",153,0.810457516339869,0.811118374156387,0.811810086957561,0.811950028875001
3328180,"Snoopy & The Great Mystery Club",62,0.903225806451613,0.896501571019383,0.896745838810362,0.89624173921137
3330410,"Spell Slide",6,1,0.913414570778272,0.913285175424945,0.909930541051875
3330420,"Elohim Eternal II: Son of Man",10,1,0.934970756429782,0.933490639668888,0.930118511694919
3330510,"Cosmo's Industry",3,0.666666666666667,0.774474891531722,0.789335831964278,0.792819240522017
3332140,"Smells Like Fear Blossoms",3,0,0.553893052636423,0.592613398870152,0.608422250760697
3333310,"HOLES",4,0.5,0.697542308926574,0.718648674108985,0.725892998606123
3334770,"99Managers Futsal Edition",4,1,0.896212616889674,0.89775408144717,0.894724022111121
3337710,"Ghost Pub",4,0.75,0.796877462908124,0.808201377778077,0.810308510358622
3339810,"Ballest of Them All",89,0.966292134831461,0.957452919801194,0.956931618784247,0.956145743656118
3341510,"Neptunia Game Maker R:Evolution",109,0.761467889908257,0.764964439602986,0.766355061344711,0.766812058170583
3342150,"10MIN HEROES",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3342800,"Ghostwriter Workshop",137,0.948905109489051,0.94376883392476,0.943525479047336,0.943062927773399
3342900,"Elemental Rush",1,0,0.710649405258107,0.737744240951264,0.745978427154954
3343940,"Spin Forward",33,0.787878787878788,0.794075952128781,0.797300782240569,0.798093243341776
3344770,"Axe & Bow Land",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3348510,"Tower Arena Survive",3,0.666666666666667,0.774474891531722,0.789335831964278,0.792819240522017
3348910,"Bee Simulator: The Hive",27,0.555555555555556,0.605502523439314,0.615363049967099,0.619840034975094
3351040,"Happy Puppy",6,0.5,0.664801203145056,0.685436071065589,0.693264033947981
3352160,"Willow’s Descent: Into The Under",3,1,0.884765810979371,0.887697048511342,0.885017735402677
3353000,"Potatogeddon",4,0.75,0.796877462908124,0.808201377778077,0.810308510358622
3354220,"Comic Book Store Simulator",173,0.826589595375723,0.826630074297666,0.827150322758045,0.82721714519516
3354750,"skate.",286,0.699300699300699,0.701969612231893,0.702756938964334,0.70308573947871
3355080,"Vicious Cycle",8,0.875,0.854636346516529,0.858785823121557,0.85819176819333
3355830,"Hydro",16,1,0.952652213199652,0.950716128610107,0.947701588330354
3355900,"FIREBALL",3,1,0.884765810979371,0.887697048511342,0.885017735402677
3356250,"Low_Signal",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3356350,"Moorhuhn 2",31,0.967741935483871,0.944834376619326,0.943884451968531,0.942153451718555
3356360,"Moorhuhn Winter Edition",20,0.9,0.883192216109955,0.884352876049761,0.88339088648462
3359900,"REAL BOUT FATAL FURY 2: THE NEWCOMERS",84,0.80952380952381,0.810753843208544,0.811973480115252,0.81221734534522
3359910,"KIZUNA ENCOUNTER: SUPER TAG BATTLE",38,0.842105263157895,0.840133625279088,0.841880088650778,0.841925346315607
3360320,"Silent Signals",7,0,0.384337366513136,0.425286578069814,0.444495124805327
3360820,"Great Hoax: The Moon Landing",1,1,0.852153574587866,0.860194089670355,0.859021775111307
3360890,"Project Afterfall",79,0.759493670886076,0.764364126271328,0.766246571991357,0.766862281979147
3362660,"World War Z VR",167,0.401197604790419,0.416151771328917,0.41928168138514,0.42093601505078
