"specification_id","appid","is_free","total_reviews","positive_reviews","negative_reviews"
"TH_GT0",3257040,0,3,2,1
"TH_GT0",3262080,0,1,1,0
"TH_GT0",3262560,0,1,1,0
"TH_GT0",3262810,0,8,5,3
"TH_GT0",3265060,0,2147,2097,50
"TH_GT0",3268870,0,1,1,0
"TH_GT0",3270580,0,15,14,1
"TH_GT0",3271880,0,5,5,0
"TH_GT0",3272170,0,139,134,5
"TH_GT0",3273550,0,3,3,0
"TH_GT0",3273740,0,13,13,0
"TH_GT0",3275460,0,18,18,0
"TH_GT0",3276960,0,13,13,0
"TH_GT0",3277640,0,2,2,0
"TH_GT0",3279410,0,63,58,5
"TH_GT0",3281330,0,3,3,0
"TH_GT0",3281380,0,17,17,0
"TH_GT0",3282260,0,12,12,0
"TH_GT0",3282690,0,3,3,0
"TH_GT0",3282980,0,16,12,4
"TH_GT0",3290390,0,94,83,11
"TH_GT0",3290600,0,39,28,11
"TH_GT0",3291040,0,4,4,0
"TH_GT0",3291090,0,10,6,4
"TH_GT0",3292750,0,4,4,0
"TH_GT0",3293010,0,9479,9016,463
"TH_GT0",3294020,0,22,21,1
"TH_GT0",3294570,0,2,2,0
"TH_GT0",3295350,0,8,7,1
"TH_GT0",3297940,0,22,13,9
"TH_GT0",3299340,0,23,19,4
"TH_GT0",3300760,0,13,11,2
"TH_GT0",3305120,0,10,4,6
"TH_GT0",3305920,0,1,1,0
"TH_GT0",3308220,0,13,13,0
"TH_GT0",3308330,0,1,1,0
"TH_GT0",3308870,0,2674,2541,133
"TH_GT0",3309750,0,486,485,1
"TH_GT0",3313200,0,2,2,0
"TH_GT0",3314790,0,24603,22176,2427
"TH_GT0",3316690,0,16,16,0
"TH_GT0",3317620,0,2,2,0
"TH_GT0",3318080,0,6,5,1
"TH_GT0",3318490,0,9,3,6
"TH_GT0",3321850,0,4,4,0
"TH_GT0",3323040,0,2,2,0
"TH_GT0",3323260,0,8,5,3
"TH_GT0",3323850,0,394,375,19
"TH_GT0",3324980,0,3,3,0
"TH_GT0",3325500,0,557,436,121
"TH_GT0",3326580,0,1,1,0
"TH_GT0",3327640,0,153,124,29
"TH_GT0",3328180,0,62,56,6
"TH_GT0",3330410,0,6,6,0
"TH_GT0",3330420,0,10,10,0
"TH_GT0",3330510,0,3,2,1
"TH_GT0",3332140,0,3,0,3
"TH_GT0",3333310,0,4,2,2
"TH_GT0",3334770,0,4,4,0
"TH_GT0",3337710,0,4,3,1
"TH_GT0",3339810,0,89,86,3
"TH_GT0",3341510,0,109,83,26
"TH_GT0",3342150,0,1,1,0
"TH_GT0",3342800,0,137,130,7
"TH_GT0",3342900,0,1,0,1
"TH_GT0",3343940,0,33,26,7
"TH_GT0",3344770,0,1,1,0
"TH_GT0",3348510,0,3,2,1
"TH_GT0",3348910,0,27,15,12
"TH_GT0",3351040,0,6,3,3
"TH_GT0",3352160,0,3,3,0
"TH_GT0",3353000,0,4,3,1
"TH_GT0",3354220,0,173,143,30
"TH_GT0",3355080,0,8,7,1
"TH_GT0",3355830,0,16,16,0
"TH_GT0",3355900,0,3,3,0
"TH_GT0",3356250,0,1,1,0
"TH_GT0",3356350,0,31,30,1
"TH_GT0",3356360,0,20,18,2
"TH_GT0",3359900,0,84,68,16
"TH_GT0",3359910,0,38,32,6
"TH_GT0",3360320,0,7,0,7
"TH_GT0",3360820,0,1,1,0
"TH_GT0",3360890,0,79,60,19
"TH_GT0",3362660,0,167,67,100
"TH_GT0",3362960,0,259,240,19
"TH_GT0",3363570,0,12,12,0
"TH_GT0",3363580,0,7,7,0
"TH_GT0",3364070,0,417,388,29
"TH_GT0",3365030,0,250,191,59
"TH_GT0",3369990,0,3,3,0
"TH_GT0",3370100,0,215,192,23
"TH_GT0",3371110,0,37,24,13
"TH_GT0",3371480,0,356,272,84
"TH_GT0",3373830,0,60,46,14
"TH_GT0",3374840,0,8,8,0
"TH_GT0",3374920,0,8,2,6
"TH_GT0",3375780,0,4593,4380,213
"TH_GT0",3377290,0,3,3,0
"TH_GT0",3384840,0,6,1,5
"TH_GT0",3385250,0,2,1,1
"TH_GT0",3385370,0,315,280,35
"TH_GT0",3385960,0,208,177,31
"TH_GT0",3386100,0,26,24,2
"TH_GT0",3386150,0,3,3,0
"TH_GT0",3387100,0,3,0,3
"TH_GT0",3387320,0,21,17,4
"TH_GT0",3387410,0,5,4,1
"TH_GT0",3387420,0,1,0,1
"TH_GT0",3390310,0,41,39,2
"TH_GT0",3391200,0,15,15,0
"TH_GT0",3391420,0,96,53,43
"TH_GT0",3395720,0,9,4,5
"TH_GT0",3395760,0,152,134,18
"TH_GT0",3396670,0,46,46,0
"TH_GT0",3396740,0,63,28,35
"TH_GT0",3398960,0,1,1,0
"TH_GT0",3400380,0,60,59,1
"TH_GT0",3400530,0,39,26,13
"TH_GT0",3404590,0,27,26,1
"TH_GT0",3405340,0,99706,94028,5678
"TH_GT0",3405420,0,1,1,0
"TH_GT0",3406090,0,8,5,3
"TH_GT0",3406620,0,121,57,64
"TH_GT0",3406740,0,3,3,0
"TH_GT0",3406910,0,734,630,104
"TH_GT0",3410630,0,296,287,9
"TH_GT0",3412620,0,270,261,9
"TH_GT0",3413260,0,1,1,0
"TH_GT0",3415230,0,860,745,115
"TH_GT0",3415240,0,647,439,208
"TH_GT0",3415340,0,20,20,0
"TH_GT0",3415460,0,4,4,0
"TH_GT0",3415530,0,13,7,6
"TH_GT0",3415580,0,163,128,35
"TH_GT0",3417470,0,8,7,1
"TH_GT0",3418150,0,231,186,45
"TH_GT0",3419690,0,27,24,3
"TH_GT0",3420690,0,15,11,4
"TH_GT0",3421330,0,11,11,0
"TH_GT0",3422180,0,23,23,0
"TH_GT0",3424920,0,51,34,17
"TH_GT0",3424980,0,5,5,0
"TH_GT0",3425460,0,513,474,39
"TH_GT0",3427500,0,1,1,0
"TH_GT0",3427550,0,14,12,2
"TH_GT0",3428430,0,2,2,0
"TH_GT0",3428730,0,19,16,3
"TH_GT0",3431340,0,34,34,0
"TH_GT0",3431770,0,3,3,0
"TH_GT0",3432750,0,396,321,75
"TH_GT0",3432800,0,28,27,1
"TH_GT0",3433230,0,120,110,10
"TH_GT0",3433600,0,5,3,2
"TH_GT0",3435810,0,6,6,0
"TH_GT0",3435920,0,25,25,0
"TH_GT0",3435950,0,15,13,2
"TH_GT0",3436650,0,4,2,2
"TH_GT0",3437170,0,388,301,87
"TH_GT0",3437610,0,1,1,0
"TH_GT0",3440430,0,7,6,1
"TH_GT0",3441000,0,8,8,0
"TH_GT0",3441200,0,1,1,0
"TH_GT0",3442880,0,66,63,3
"TH_GT0",3443080,0,170,166,4
"TH_GT0",3444080,0,379,266,113
"TH_GT0",3444220,0,263,241,22
"TH_GT0",3445800,0,69,60,9
"TH_GT0",3445830,0,132,130,2
"TH_GT0",3445890,0,16,13,3
"TH_GT0",3446230,0,9,8,1
"TH_GT0",3446250,0,1,1,0
"TH_GT0",3446680,0,1767,1722,45
"TH_GT0",3447040,0,5170,5030,140
"TH_GT0",3447300,0,1,1,0
"TH_GT0",3447510,0,267,218,49
"TH_GT0",3447910,0,1,1,0
"TH_GT0",3448870,0,29,26,3
"TH_GT0",3449030,0,131,128,3
"TH_GT0",3449040,0,604,535,69
"TH_GT0",3449610,0,9,2,7
"TH_GT0",3451200,0,2,2,0
"TH_GT0",3451500,0,9,3,6
"TH_GT0",3453330,0,16,8,8
"TH_GT0",3453680,0,3,3,0
"TH_GT0",3454570,0,67,55,12
"TH_GT0",3454980,0,1207,767,440
"TH_GT0",3456230,0,5,4,1
"TH_GT0",3456810,0,5,5,0
"TH_GT0",3456830,0,38,28,10
"TH_GT0",3458220,0,19,15,4
"TH_GT0",3458600,0,11,11,0
"TH_GT0",3461520,0,34,34,0
"TH_GT0",3463700,0,1,0,1
"TH_GT0",3463910,0,44,43,1
"TH_GT0",3465310,0,13,11,2
"TH_GT0",3466450,0,28,27,1
"TH_GT0",3467310,0,3,3,0
"TH_GT0",3467710,0,1738,1275,463
"TH_GT0",3468180,0,2,2,0
"TH_GT0",3468400,0,93,72,21
"TH_GT0",3468660,0,501,179,322
"TH_GT0",3469230,0,137,104,33
"TH_GT0",3470170,0,311,305,6
"TH_GT0",3470940,0,2,1,1
"TH_GT0",3472300,0,13,10,3
"TH_GT0",3473580,0,19,19,0
"TH_GT0",3473610,0,30,27,3
"TH_GT0",3474140,0,15,15,0
"TH_GT0",3474400,0,4,0,4
"TH_GT0",3475490,0,4,3,1
"TH_GT0",3475580,0,14,12,2
"TH_GT0",3477080,0,14,14,0
"TH_GT0",3479790,0,16,15,1
"TH_GT0",3480790,0,48,46,2
"TH_GT0",3481710,0,105,99,6
"TH_GT0",3481800,0,10,10,0
"TH_GT0",3481920,0,1,1,0
"TH_GT0",3483190,0,15,11,4
"TH_GT0",3484190,0,3,3,0
"TH_GT0",3484640,0,391,374,17
"TH_GT0",3485910,0,7,6,1
"TH_GT0",3488580,0,25,22,3
"TH_GT0",3488970,0,1859,1614,245
"TH_GT0",3489240,0,26,20,6
"TH_GT0",3489460,0,40,38,2
"TH_GT0",3490140,0,5,2,3
"TH_GT0",3491160,0,17,13,4
"TH_GT0",3491430,0,6,6,0
"TH_GT0",3494210,0,41,35,6
"TH_GT0",3494660,0,4,2,2
"TH_GT0",3494790,0,2,2,0
"TH_GT0",3495040,0,32,28,4
"TH_GT0",3495050,0,40,39,1
"TH_GT0",3498560,0,18,15,3
"TH_GT0",3499160,0,10,7,3
"TH_GT0",3499270,0,9,9,0
"TH_GT0",3499820,0,2,1,1
"TH_GT0",3500750,0,220,214,6
"TH_GT0",3500830,0,14,11,3
"TH_GT0",3502020,0,3,3,0
"TH_GT0",3502340,0,5,5,0
"TH_GT0",3502370,0,1,1,0
"TH_GT0",3502860,0,1,1,0
"TH_GT0",3502910,0,13,6,7
"TH_GT0",3504570,0,94,73,21
"TH_GT0",3504870,0,11,10,1
"TH_GT0",3505240,0,2,2,0
"TH_GT0",3505350,0,20,20,0
"TH_GT0",3505600,0,39,32,7
"TH_GT0",3505650,0,14,11,3
"TH_GT0",3509730,0,1,1,0
"TH_GT0",3511130,0,36,28,8
"TH_GT0",3513000,0,67,60,7
"TH_GT0",3513340,0,1,1,0
"TH_GT0",3514440,0,33,28,5
"TH_GT0",3515710,0,1,1,0
"TH_GT0",3516180,0,366,318,48
"TH_GT0",3516890,0,26,14,12
"TH_GT0",3518030,0,1,1,0
"TH_GT0",3519780,0,12,11,1
"TH_GT0",3520030,0,183,167,16
"TH_GT0",3520580,0,4,4,0
"TH_GT0",3520970,0,16,16,0
"TH_GT0",3521270,0,53,41,12
"TH_GT0",3521410,0,1034,928,106
"TH_GT0",3527080,0,10,9,1
"TH_GT0",3527810,0,39,27,12
"TH_GT0",3527920,0,49,34,15
"TH_GT0",3528450,0,9839,9335,504
"TH_GT0",3528970,0,255,204,51
"TH_GT0",3529380,0,1,1,0
"TH_GT0",3530490,0,34,33,1
"TH_GT0",3531960,0,40,24,16
"TH_GT0",3531980,0,48,30,18
"TH_GT0",3531990,0,58,45,13
"TH_GT0",3532890,0,80,63,17
"TH_GT0",3533360,0,7,7,0
"TH_GT0",3535090,0,12,9,3
"TH_GT0",3535110,0,20,18,2
"TH_GT0",3535330,0,5,1,4
"TH_GT0",3536480,0,373,239,134
"TH_GT0",3538140,0,17,17,0
"TH_GT0",3540550,0,102,96,6
"TH_GT0",3540880,0,13,8,5
"TH_GT0",3541750,0,67,64,3
"TH_GT0",3544100,0,3,2,1
"TH_GT0",3545290,0,10,7,3
"TH_GT0",3545810,0,8,7,1
"TH_GT0",3548370,0,3,3,0
"TH_GT0",3549690,0,14,10,4
"TH_GT0",3550490,0,170,127,43
"TH_GT0",3551100,0,60,51,9
"TH_GT0",3552200,0,11,7,4
"TH_GT0",3552220,0,6,6,0
"TH_GT0",3552820,0,269,172,97
"TH_GT0",3552970,0,1,0,1
"TH_GT0",3553190,0,18,11,7
"TH_GT0",3553260,0,2,2,0
"TH_GT0",3554010,0,1,1,0
"TH_GT0",3554100,0,5,4,1
"TH_GT0",3555840,0,21,18,3
"TH_GT0",3555980,0,352,334,18
"TH_GT0",3556730,0,144,122,22
"TH_GT0",3556750,0,12237,10490,1747
"TH_GT0",3560030,0,279,251,28
"TH_GT0",3560370,0,253,235,18
"TH_GT0",3561170,0,14,10,4
"TH_GT0",3561190,0,17,4,13
"TH_GT0",3561230,0,16,12,4
"TH_GT0",3561830,0,43,40,3
"TH_GT0",3561970,0,15,12,3
"TH_GT0",3562220,0,4,4,0
"TH_GT0",3563380,0,3,3,0
"TH_GT0",3563480,0,15,14,1
"TH_GT0",3563700,0,8,5,3
"TH_GT0",3565250,0,5,5,0
"TH_GT0",3565330,0,5,5,0
"TH_GT0",3565680,0,6,6,0
"TH_GT0",3565700,0,1,1,0
"TH_GT0",3566100,0,16,9,7
"TH_GT0",3568030,0,3,3,0
"TH_GT0",3568460,0,304,151,153
"TH_GT0",3568550,0,3,1,2
"TH_GT0",3570370,0,2728,2625,103
"TH_GT0",3571640,0,2,2,0
"TH_GT0",3571710,0,214,164,50
"TH_GT0",3571780,0,1,1,0
"TH_GT0",3572530,0,5,5,0
"TH_GT0",3575020,0,2,2,0
"TH_GT0",3575380,0,3,2,1
"TH_GT0",3575810,0,2,1,1
"TH_GT0",3575980,0,574,565,9
"TH_GT0",3575990,0,8,7,1
"TH_GT0",3576000,0,1,1,0
"TH_GT0",3577140,0,2,2,0
"TH_GT0",3578500,0,1,1,0
"TH_GT0",3578960,0,2,2,0
"TH_GT0",3579010,0,8,8,0
"TH_GT0",3579320,0,3,3,0
"TH_GT0",3580760,0,6,6,0
"TH_GT0",3582170,0,5,5,0
"TH_GT0",3582270,0,5,5,0
"TH_GT0",3582390,0,36,32,4
"TH_GT0",3583330,0,15,10,5
"TH_GT0",3583530,0,72,71,1
"TH_GT0",3583790,0,95,94,1
"TH_GT0",3584360,0,17,14,3
"TH_GT0",3584910,0,33,23,10
"TH_GT0",3585600,0,3,3,0
"TH_GT0",3585640,0,3,3,0
"TH_GT0",3586670,0,2,0,2
"TH_GT0",3587090,0,23,21,2
"TH_GT0",3589720,0,21,13,8
"TH_GT0",3590020,0,2,0,2
"TH_GT0",3590590,0,2,2,0
"TH_GT0",3591360,0,383,379,4
"TH_GT0",3592140,0,50,45,5
"TH_GT0",3593000,0,1,1,0
"TH_GT0",3594000,0,229,227,2
"TH_GT0",3594280,0,10,6,4
"TH_GT0",3597530,0,6,6,0
"TH_GT0",3597710,0,2,2,0
"TH_GT0",3600280,0,10,3,7
"TH_GT0",3601300,0,2,2,0
"TH_GT0",3603110,0,45,40,5
"TH_GT0",3603580,0,199,186,13
"TH_GT0",3603870,0,8,7,1
"TH_GT0",3604260,0,107,79,28
"TH_GT0",3604520,0,10,10,0
"TH_GT0",3605340,0,3,1,2
"TH_GT0",3605550,0,15,15,0
"TH_GT0",3606340,0,1,1,0
"TH_GT0",3606360,0,38,24,14
"TH_GT0",3606830,0,167,122,45
"TH_GT0",3607380,0,9,9,0
"TH_GT0",3609980,0,49,41,8
"TH_GT0",3610700,0,7,4,3
"TH_GT0",3612060,0,239,163,76
"TH_GT0",3612120,0,33,30,3
"TH_GT0",3612250,0,67,48,19
"TH_GT0",3612480,0,112,88,24
"TH_GT0",3612610,0,1,1,0
"TH_GT0",3612720,0,9,3,6
"TH_GT0",3612850,0,1074,880,194
"TH_GT0",3612960,0,4,3,1
"TH_GT0",3614460,0,421,341,80
"TH_GT0",3614630,0,3,2,1
"TH_GT0",3614690,0,5,1,4
"TH_GT0",3614720,0,54,51,3
"TH_GT0",3615850,0,2,2,0
"TH_GT0",3617620,0,1177,1112,65
"TH_GT0",3618060,0,11,11,0
"TH_GT0",3618090,0,6,5,1
"TH_GT0",3618400,0,7,6,1
"TH_GT0",3620070,0,7,5,2
"TH_GT0",3620120,0,7,5,2
"TH_GT0",3620210,0,2,2,0
"TH_GT0",3620740,0,137,130,7
"TH_GT0",3621210,0,3,2,1
"TH_GT0",3621320,0,10,8,2
"TH_GT0",3621490,0,3,1,2
"TH_GT0",3621680,0,2,2,0
"TH_GT0",3622180,0,15,13,2
"TH_GT0",3623480,0,6,6,0
"TH_GT0",3623640,0,10,8,2
"TH_GT0",3624520,0,15,12,3
"TH_GT0",3624920,0,47,28,19
"TH_GT0",3625210,0,526,450,76
"TH_GT0",3625280,0,4,4,0
"TH_GT0",3625340,0,20,20,0
"TH_GT0",3626560,0,18,16,2
"TH_GT0",3626860,0,1,1,0
"TH_GT0",3628580,0,54,41,13
"TH_GT0",3628600,0,1,1,0
"TH_GT0",3628730,0,7,7,0
"TH_GT0",3629080,0,265,193,72
"TH_GT0",3629360,0,64,50,14
"TH_GT0",3629400,0,154,153,1
"TH_GT0",3629780,0,1217,1092,125
"TH_GT0",3629840,0,13,13,0
"TH_GT0",3630410,0,542,475,67
"TH_GT0",3630930,0,1,1,0
"TH_GT0",3631260,0,45,42,3
"TH_GT0",3632280,0,1,1,0
"TH_GT0",3635710,0,15,9,6
"TH_GT0",3636110,0,1,1,0
"TH_GT0",3636390,0,2,2,0
"TH_GT0",3636470,0,47,33,14
"TH_GT0",3636530,0,6,3,3
"TH_GT0",3636960,0,205,168,37
"TH_GT0",3637770,0,23,22,1
"TH_GT0",3637820,0,5,5,0
"TH_GT0",3638500,0,2,2,0
"TH_GT0",3639500,0,39,24,15
"TH_GT0",3642990,0,4,3,1
"TH_GT0",3643350,0,1,1,0
"TH_GT0",3644260,0,28,19,9
"TH_GT0",3644520,0,3,1,2
"TH_GT0",3645520,0,3,3,0
"TH_GT0",3646320,0,15,12,3
"TH_GT0",3648340,0,2,2,0
"TH_GT0",3648620,0,6,4,2
"TH_GT0",3650320,0,12,4,8
"TH_GT0",3652630,0,1,0,1
"TH_GT0",3653300,0,2,1,1
"TH_GT0",3653390,0,1,1,0
"TH_GT0",3653590,0,31,16,15
"TH_GT0",3653600,0,121,74,47
"TH_GT0",3653810,0,8,4,4
"TH_GT0",3653870,0,1,0,1
"TH_GT0",3654060,0,12,9,3
"TH_GT0",3654560,0,6841,4524,2317
"TH_GT0",3654810,0,3,1,2
"TH_GT0",3656690,0,1,1,0
"TH_GT0",3656990,0,11,5,6
"TH_GT0",3658230,0,11,11,0
"TH_GT0",3659410,0,1089,853,236
"TH_GT0",3659560,0,1,1,0
"TH_GT0",3660220,0,722,513,209
"TH_GT0",3660270,0,1,1,0
"TH_GT0",3660520,0,1,0,1
"TH_GT0",3664230,0,12,10,2
"TH_GT0",3664250,0,39,25,14
"TH_GT0",3666180,0,1,0,1
"TH_GT0",3666940,0,1,1,0
"TH_GT0",3667850,0,24,18,6
"TH_GT0",3668800,0,44,38,6
"TH_GT0",3668840,0,1,1,0
"TH_GT0",3669050,0,31,28,3
"TH_GT0",3669190,0,7,2,5
"TH_GT0",3669400,0,5,5,0
"TH_GT0",3669740,0,99,93,6
"TH_GT0",3669750,0,32,29,3
"TH_GT0",3670200,0,2,2,0
"TH_GT0",3670290,0,7,6,1
"TH_GT0",3671880,0,13,12,1
"TH_GT0",3671980,0,5,5,0
"TH_GT0",3672100,0,57,52,5
"TH_GT0",3672300,0,21,19,2
"TH_GT0",3672410,0,2,2,0
"TH_GT0",3673060,0,1845,1754,91
"TH_GT0",3675130,0,5,4,1
"TH_GT0",3675150,0,1,1,0
"TH_GT0",3675290,0,17,16,1
"TH_GT0",3676260,0,40,38,2
"TH_GT0",3676270,0,3,3,0
"TH_GT0",3676850,0,823,751,72
"TH_GT0",3677120,0,3,1,2
"TH_GT0",3678130,0,4,4,0
"TH_GT0",3678420,0,14,12,2
"TH_GT0",3678950,0,182,141,41
"TH_GT0",3679100,0,18,18,0
"TH_GT0",3679380,0,3,2,1
"TH_GT0",3679570,0,11,11,0
"TH_GT0",3679920,0,4,4,0
"TH_GT0",3680420,0,32,31,1
"TH_GT0",3680900,0,144,90,54
"TH_GT0",3681060,0,1,0,1
"TH_GT0",3681580,0,10,8,2
"TH_GT0",3682080,0,2,0,2
"TH_GT0",3682530,0,86,74,12
"TH_GT0",3684010,0,1,1,0
"TH_GT0",3684320,0,6,5,1
"TH_GT0",3684910,0,12,11,1
"TH_GT0",3685030,0,13,13,0
"TH_GT0",3685170,0,35,29,6
"TH_GT0",3685280,0,2,0,2
"TH_GT0",3686450,0,9,9,0
"TH_GT0",3686580,0,347,296,51
"TH_GT0",3686840,0,1,1,0
"TH_GT0",3686930,0,461,414,47
"TH_GT0",3686940,0,323,273,50
"TH_GT0",3687470,0,101,82,19
"TH_GT0",3687580,0,22,21,1
"TH_GT0",3687940,0,4,2,2
"TH_GT0",3688930,0,3,3,0
"TH_GT0",3688970,0,71,64,7
"TH_GT0",3690060,0,2,0,2
"TH_GT0",3690390,0,49,46,3
"TH_GT0",3690420,0,13,13,0
"TH_GT0",3690570,0,17,13,4
"TH_GT0",3693590,0,137,111,26
"TH_GT0",3693720,0,59,56,3
"TH_GT0",3694020,0,8,5,3
"TH_GT0",3694470,0,9,8,1
"TH_GT0",3696020,0,6,2,4
"TH_GT0",3696180,0,2,1,1
"TH_GT0",3696700,0,61,51,10
"TH_GT0",3697290,0,10,6,4
"TH_GT0",3698050,0,13,10,3
"TH_GT0",3698680,0,45,39,6
"TH_GT0",3699600,0,3,2,1
"TH_GT0",3701370,0,12,12,0
"TH_GT0",3702020,0,4,1,3
"TH_GT0",3702810,0,1,1,0
"TH_GT0",3703030,0,5,3,2
"TH_GT0",3703790,0,3,3,0
"TH_GT0",3704300,0,191,173,18
"TH_GT0",3704520,0,8,8,0
"TH_GT0",3705340,0,2,2,0
"TH_GT0",3706460,0,4,2,2
"TH_GT0",3706640,0,2,2,0
"TH_GT0",3708530,0,14,14,0
"TH_GT0",3709000,0,5,5,0
"TH_GT0",3711530,0,6,6,0
"TH_GT0",3713090,0,6,6,0
"TH_GT0",3713410,0,6,3,3
"TH_GT0",3713820,0,10,4,6
"TH_GT0",3713940,0,10,8,2
"TH_GT0",3714210,0,6,5,1
"TH_GT0",3715440,0,10,10,0
"TH_GT0",3715720,0,2,2,0
"TH_GT0",3715980,0,1,1,0
"TH_GT0",3716360,0,17,11,6
"TH_GT0",3716650,0,311,273,38
"TH_GT0",3717150,0,7,4,3
"TH_GT0",3717700,0,2,1,1
"TH_GT0",3718290,0,6,3,3
"TH_GT0",3719500,0,1,0,1
"TH_GT0",3720170,0,5,5,0
"TH_GT0",3720260,0,3,3,0
"TH_GT0",3720630,0,13,10,3
"TH_GT0",3720760,0,101,99,2
"TH_GT0",3720920,0,2,0,2
"TH_GT0",3721490,0,117,79,38
"TH_GT0",3721940,0,71,48,23
"TH_GT0",3722760,0,38,25,13
"TH_GT0",3724650,0,21,14,7
"TH_GT0",3724750,0,6,5,1
"TH_GT0",3725070,0,27,22,5
"TH_GT0",3725130,0,1,1,0
"TH_GT0",3726630,0,4,4,0
"TH_GT0",3727130,0,12,12,0
"TH_GT0",3727240,0,2,0,2
"TH_GT0",3727830,0,48,47,1
"TH_GT0",3728030,0,2,2,0
"TH_GT0",3728040,0,1,1,0
"TH_GT0",3728120,0,73,61,12
"TH_GT0",3728910,0,4,3,1
"TH_GT0",3729610,0,3,3,0
"TH_GT0",3730170,0,2,1,1
"TH_GT0",3732620,0,28,24,4
"TH_GT0",3733620,0,8,6,2
"TH_GT0",3734000,0,6,6,0
"TH_GT0",3734310,0,39,26,13
"TH_GT0",3734930,0,2,1,1
"TH_GT0",3734990,0,28,25,3
"TH_GT0",3736540,0,35,22,13
"TH_GT0",3736550,0,33,32,1
"TH_GT0",3737620,0,699,633,66
"TH_GT0",3738330,0,47,39,8
"TH_GT0",3738820,0,1,1,0
"TH_GT0",3738910,0,34,27,7
"TH_GT0",3739960,0,10,10,0
"TH_GT0",3740360,0,91,88,3
"TH_GT0",3741530,0,30,30,0
"TH_GT0",3741750,0,2,0,2
"TH_GT0",3742040,0,3,3,0
"TH_GT0",3742110,0,1,1,0
"TH_GT0",3742820,0,34,34,0
"TH_GT0",3743220,0,277,254,23
"TH_GT0",3743850,0,20,11,9
"TH_GT0",3744300,0,12,12,0
"TH_GT0",3744780,0,5,5,0
"TH_GT0",3744900,0,19,18,1
"TH_GT0",3745290,0,20,16,4
"TH_GT0",3745850,0,12,9,3
"TH_GT0",3746510,0,10,10,0
"TH_GT0",3748360,0,2,2,0
"TH_GT0",3748700,0,1,1,0
"TH_GT0",3749110,0,50,38,12
"TH_GT0",3749260,0,3,3,0
"TH_GT0",3749540,0,5,4,1
"TH_GT0",3749880,0,8,8,0
"TH_GT0",3751210,0,213,163,50
"TH_GT0",3752210,0,4,4,0
"TH_GT0",3753370,0,5,2,3
"TH_GT0",3754320,0,4,4,0
"TH_GT0",3754500,0,1,1,0
"TH_GT0",3754800,0,1,1,0
"TH_GT0",3755860,0,7297,6947,350
"TH_GT0",3757210,0,1144,854,290
"TH_GT0",3757240,0,26,26,0
"TH_GT0",3758560,0,16,16,0
"TH_GT0",3758650,0,1,1,0
"TH_GT0",3759140,0,144,125,19
"TH_GT0",3760620,0,8,8,0
"TH_GT0",3761560,0,9,8,1
"TH_GT0",3762110,0,3,3,0
"TH_GT0",3762650,0,88,80,8
"TH_GT0",3763000,0,1,1,0
"TH_GT0",3764120,0,33,29,4
"TH_GT0",3768490,0,3,2,1
"TH_GT0",3769130,0,8273,7729,544
"TH_GT0",3770260,0,1,1,0
"TH_GT0",3771390,0,152,87,65
"TH_GT0",3771610,0,16,13,3
"TH_GT0",3771660,0,34,21,13
"TH_GT0",3772060,0,1,1,0
"TH_GT0",3773590,0,177,137,40
"TH_GT0",3775190,0,2,2,0
"TH_GT0",3775390,0,7,7,0
"TH_GT0",3776630,0,3,3,0
"TH_GT0",3777690,0,5,3,2
"TH_GT0",3778040,0,117,83,34
"TH_GT0",3778380,0,20,15,5
"TH_GT0",3779170,0,3,0,3
"TH_GT0",3779280,0,2,1,1
"TH_GT0",3779910,0,1,1,0
"TH_GT0",3782410,0,11,9,2
"TH_GT0",3783190,0,1,1,0
"TH_GT0",3783850,0,2,2,0
"TH_GT0",3784110,0,3,1,2
"TH_GT0",3784130,0,1,1,0
"TH_GT0",3785720,0,267,230,37
"TH_GT0",3786040,0,16,8,8
"TH_GT0",3788190,0,9,3,6
"TH_GT0",3788370,0,4,0,4
"TH_GT0",3788740,0,1,1,0
"TH_GT0",3788860,0,5,4,1
"TH_GT0",3789440,0,2,2,0
"TH_GT0",3790080,0,1,1,0
"TH_GT0",3792500,0,1,1,0
"TH_GT0",3792540,0,1,1,0
"TH_GT0",3792560,0,1,0,1
"TH_GT0",3792570,0,2,1,1
"TH_GT0",3792610,0,2,1,1
"TH_GT0",3792960,0,5,3,2
"TH_GT0",3793430,0,1,1,0
"TH_GT0",3793510,0,2,1,1
"TH_GT0",3793730,0,3,3,0
"TH_GT0",3794290,0,3,3,0
"TH_GT0",3795140,0,3,3,0
"TH_GT0",3795850,0,9,8,1
"TH_GT0",3796060,0,5,5,0
"TH_GT0",3797700,0,3,3,0
"TH_GT0",3797830,0,14,14,0
"TH_GT0",3798420,0,7,7,0
"TH_GT0",3798730,0,6,3,3
"TH_GT0",3799100,0,851,708,143
"TH_GT0",3800670,0,11,10,1
"TH_GT0",3801500,0,3,3,0
"TH_GT0",3801520,0,19,12,7
"TH_GT0",3802110,0,8,7,1
"TH_GT0",3803040,0,4,3,1
"TH_GT0",3803860,0,2,2,0
"TH_GT0",3803930,0,250,197,53
"TH_GT0",3805690,0,2,1,1
"TH_GT0",3805710,0,85,81,4
"TH_GT0",3806110,0,5,4,1
"TH_GT0",3806520,0,2,2,0
"TH_GT0",3807000,0,2,2,0
"TH_GT0",3807080,0,2,2,0
"TH_GT0",3807440,0,3,3,0
