"appid","name","is_free","positive_reviews","negative_reviews","total_reviews","raw_positive_rate","wilson_lower_95","wilson_center","wilson_upper_95","wilson_width","eb_posterior_mean","eb_ci95_lower","eb_ci95_upper","data_weight","prior_weight","eb_ci95_width","eb_shrinkage","absolute_shrinkage","eb_shrinkage_pp","raw_rank","wilson_rank","eb_rank","rank_change"
3224410,"Tone",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2192,2192,1887,305
3342900,"Elemental Rush",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2193,2193,1888,305
3387420,"Pokettohiro",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2194,2194,1889,305
3463700,"GameOn!",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2195,2195,1890,305
3552970,"We Don't Cry: Zombie Survival",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2196,2196,1891,305
3652630,"Bobbies Evolution",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2197,2197,1892,305
3653870,"ANTYAVAN",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2198,2198,1893,305
3660520,"五行乱斗",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2199,2199,1894,305
3666180,"Solitaire of Stygian Shadows",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2200,2200,1895,305
3681060,"Fireside Friends",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2201,2201,1896,305
3719500,"Muhe space",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2202,2202,1897,305
3792560,"UNI 2",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2203,2203,1898,305
3814660,"Fantasy  Journey",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2204,2204,1899,305
3819850,"Silent Street",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2205,2205,1900,305
3821190,"ささゆめしき",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2206,2206,1901,305
3842370,"Zugaran",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2207,2207,1902,305
3845720,"Don't Look Behind You",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2208,2208,1903,305
3846760,"Protest Simulator",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2209,2209,1904,305
3849010,"Chess Commanders",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2210,2210,1905,305
3857170,"Space Depot",0,0,1,1,0,0,0.396725342811381,0.793450685622763,0.793450685622763,0.710649405258107,0.356458319924359,0.954614608918397,0.141504169329759,0.858495830670241,0.598156288994038,0.710649405258107,0.710649405258107,71.0649405258107,2211,2211,1906,305
